MoleculeID,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz
DTXSID7047568,202.08546094,25,15,10,1,4,6,2,1,0.1,1,5,1,0,71.05,30.9517,1.634
DTXSID3047182,356.292659760001,65,25,21,4,0,0,0,0,0.904761904761905,19,4,0,2,52.6,82.4272,0.95
DTXSID00961682,223.084457896,29,16,11,4,1,6,1,1,0.363636363636364,6,5,0,0,65.49,32.5644,1.564
DTXSID6041688,316.156911628001,45,21,13,3,4,6,1,1,0.692307692307692,8,6,1,0,92.8,59.4955,1.639
DTXSID7028011,642.395410576002,103,45,38,6,0,12,2,0,0.631578947368421,18,4,2,2,118.36,139.6913,2.214
DTXSID1032646,526.984779172,37,31,10,2,1,0,0,0,1,10,3,1,1,54.55,60.852,0.27
DTXSID4063325,319.953766412,25,19,9,3,4,12,2,1,0,3,7,2,0,113.45,26.2036,4.143
DTXSID8041290,404.355995990001,77,27,22,3,1,0,0,0,1,20,3,0,2,27.69,89.4391,0.382
DTXSID6074623,474.230728200001,66,36,32,2,2,24,5,0,0.1875,6,4,2,1,58.2,48.9972,3.695
DTXSID60194459,271.157228912,41,20,17,2,1,10,2,0,0.352941176470588,6,2,0,0,29.54,38.2631,1.935
DTXSID7028013,206.032756672,21,15,9,4,2,6,2,1,0.111111111111111,1,3,0,0,80.52,21.9697,1.349
DTXSID3068338,536.553231544002,110,38,36,2,0,0,0,0,0.972222222222222,32,2,0,2,26.3,125.7823,0.48
DTXSID60885734,607.517574308002,112,43,37,5,1,0,1,1,0.918918918918919,32,6,1,2,83.91,131.8944,1.663
DTXSID8024864,70.041864812,11,5,4,1,0,0,0,0,0.25,1,1,0,0,17.07,22.2699,0.722
DTXSID80194613,180.15141526,33,13,12,1,0,5,1,1,0.666666666666667,7,0,0,1,13.14,29.4392,0.453
DTXSID9020087,148.088815004,23,11,10,1,0,6,1,0,0.2,2,0,0,0,9.23,23.3669,0.814
DTXSID7037478,191.051718288,22,13,9,0,3,5,3,2,0.333333333333333,0,3,0,0,56.01,42.5896,1.52
DTXSID3052858,180.078644244,25,13,10,3,0,6,1,0,0.3,3,2,1,0,46.53,24.0516,1.243
DTXSID9044669,916.274477608001,108,64,40,10,12,36,6,2,0.2,22,22,10,3,338.36,99.1094,11.847
DTXSID1038822,312.136159120001,43,23,19,4,0,12,2,0,0.263157894736842,8,4,0,1,52.6,35.6325,1.762
DTXSID1074913,132.126263132,25,9,6,1,2,0,0,0,1,5,3,2,0,49.49,37.1418,0.88
DTXSID9034490,42.021798064,5,3,1,0,2,0,0,0,NaN,0,2,1,0,49.81,10.8777,1.18
DTXSID4047961,232.029107208,25,16,13,2,0,12,2,0,0,2,1,1,0,37.3,13.5262,1.881
DTXSID1063352,253.167793596,41,18,14,3,1,0,2,1,0.785714285714286,5,4,0,0,38.77,60.9454,1.228
DTXSID5063360,412.096025624,44,32,26,2,4,28,8,4,0,0,6,0,1,69.78,14.883,3.873
DTXSID5063364,438.313395204001,74,32,29,3,0,12,2,0,0.551724137931034,7,1,1,1,46.53,85.3635,1.296
DTXSID3047053,136.125200512,26,10,10,0,0,0,1,0,0.6,1,0,0,0,0,46.8552,0.375
DTXSID8029365,205.974525856,19,11,2,7,0,0,0,0,1,2,7,5,0,154.91,33.3638,3.654
DTXSID2028014,632.574360912002,121,45,41,4,0,0,0,0,0.853658536585366,36,4,0,2,52.6,159.0279,1.11
DTXSID5027564,183.162314292,34,13,11,1,1,0,0,0,0.727272727272727,5,2,1,0,29.1,55.163,0.92
DTXSID90195070,818.809111872003,164,58,54,4,0,0,0,0,0.962962962962963,53,4,0,2,52.6,176.8372,0.989
DTXSID7044344,434.062023176,42,29,14,5,6,15,3,3,0.285714285714286,7,8,1,0,138.21,42.4216,3.54
DTXSID7058098,629.762085664001,43,31,17,4,0,0,2,0,0.882352941176471,7,4,1,0,63.6,117.9972,2.831
DTXSID3022532,322.178023932001,49,23,18,5,0,6,2,1,0.611111111111111,0,3,3,0,86.99,51.9266,2.153
DTXSID6044565,220.178692628,39,15,10,3,2,0,0,0,1,12,5,2,1,79.73,56.8223,1.182
DTXSID90195272,181.1215121,28,13,9,1,3,0,1,1,0.666666666666667,3,4,0,0,45.03,49.7989,1.456
DTXSID2052863,161.035589556,18,10,5,1,3,0,1,1,0.6,1,4,1,0,44.7,37.2739,0.318
DTXSID7034676,313.041676714,35,18,9,3,3,5,1,1,0.777777777777778,7,5,0,0,100.3,63.066,2.563
DTXSID0027565,220.040314634,26,14,7,6,0,0,0,0,0.571428571428571,6,6,0,0,78.9,40.4736,1.27
DTXSID1040320,340.985777748,31,22,14,5,1,12,2,0,0.0714285714285714,5,2,0,0,78.67,28.7287,1.946
DTXSID5027566,354.181608990001,56,21,16,2,0,0,0,0,1,14,2,0,2,99.16,91.339,2.383
DTXSID5044940,304.167459248001,46,22,18,4,0,0,3,0,0.666666666666667,8,4,0,0,52.6,78.3733,1.285
DTXSID4047121,146.036779432,17,11,9,2,0,9,2,1,0,1,1,0,0,30.21,7.913,1.29
DTXSID5020366,416.175437088001,58,29,24,4,0,0,5,0,0.708333333333333,3,4,0,0,60.44,111.4383,2.127
DTXSID5044942,957.407976728001,45,31,18,4,0,12,2,0,0.333333333333333,10,2,0,1,60.98,106.3172,3.998
DTXSID3068417,442.330776584001,74,32,26,2,4,6,3,2,0.692307692307692,6,6,4,0,82.26,101.158,2.787
DTXSID301014928,472.153540500001,56,36,29,3,4,26,6,1,0,4,5,4,1,106.31,30.1738,3.291
DTXSID7024241,361.032870172,35,24,15,4,1,12,2,0,0.2,6,0,0,1,61.6,29.1689,1.37
DTXSID7028015,300.157288488001,45,21,15,6,0,0,0,0,0.6,13,6,0,1,71.06,77.9922,1.322
DTXSID00866108,151.978813256,15,7,4,0,0,0,1,1,1,0,0,0,0,75.9,41.2607,0.805
DTXSID20894827,332.198759376001,52,24,20,4,0,0,3,0,0.7,8,4,0,0,52.6,87.0875,1.237
DTXSID4063404,332.307915900001,64,24,23,1,0,6,1,0,0.739130434782609,10,0,1,1,20.23,71.9635,0.645
DTXSID6021583,86.036779432,12,6,4,2,0,0,0,0,0.5,1,2,0,0,34.14,21.5408,1.069
DTXSID3023897,293.093104432,36,20,14,2,3,11,2,1,0.357142857142857,5,4,0,0,57.01,37.8013,1.789
DTXSID5052098,278.116761068,35,21,16,1,4,12,3,1,0.125,3,5,0,1,57.39,22.7918,1.791
DTXSID6024048,249.139173544,36,19,17,0,2,17,3,1,0.117647058823529,2,1,0,1,8.81,14.2914,1.185
DTXSID2026151,530.397124828002,92,38,33,5,0,6,2,1,0.757575757575758,17,3,1,2,72.83,124.8715,1.384
DTXSID8044674,461.889103696,34,26,22,2,0,20,6,0,0,0,2,0,1,34.14,27.8902,3.273
DTXSID90458314,192.089877624,26,14,10,2,2,6,2,1,0.3,1,4,1,0,55.56,27.2691,1.913
DTXSID7052101,226.266051088,50,16,16,0,0,0,0,0,1,6,0,0,1,0,74.5238,-0.149
DTXSID7044427,115.063328528,17,8,5,2,1,0,1,1,0.8,1,3,0,0,29.54,29.2618,1.205
DTXSID7047358,629.159863664001,75,43,30,8,3,18,5,2,0.333333333333333,9,8,1,0,134.3,84.5911,4.566
DTXSID0029264,916.274477608001,108,64,40,10,12,36,6,2,0.2,22,22,10,3,338.36,99.1094,11.847
DTXSID7026029,168.042258736,20,12,8,4,0,0,1,1,0.25,0,4,1,0,63.6,43.3779,2.214
DTXSID3044675,248.200096768,42,18,14,0,4,0,0,0,1,6,4,0,0,72.3,66.7346,1.622
DTXSID8025913,412.096025624,44,32,26,2,4,28,8,4,0,0,6,0,1,69.78,14.883,3.873
DTXSID6041717,409.0620082,44,29,21,6,1,18,4,0,0.0476190476190476,3,6,3,0,129.15,32.9781,4.475
DTXSID7052105,154.099379688,25,11,9,2,0,0,2,1,0.888888888888889,0,2,0,0,26.3,34.68,1.365
DTXSID20196131,164.104858992,27,11,7,4,0,0,0,0,1,8,4,0,0,36.92,40.9525,0.867
DTXSID4063454,195.056528896,25,12,6,4,1,0,1,1,1,3,5,1,0,75.22,43.7097,2.415
DTXSID5029265,271.061135608,32,18,12,4,1,6,1,0,0.333333333333333,6,3,1,0,64.63,43.0083,2.274
DTXSID2052106,146.094294308,24,10,7,3,0,0,0,0,0.857142857142857,5,3,0,0,35.53,35.9523,0.704
DTXSID3047681,114.06807956,18,8,6,2,0,0,0,0,0.666666666666667,3,2,0,0,34.14,31.5878,1.069
DTXSID2046882,131.094628656,22,9,6,2,1,0,0,0,0.833333333333333,3,3,2,0,63.32,32.1098,0.511
DTXSID40196173,261.10010796,34,19,14,4,1,6,2,1,0.357142857142857,6,5,1,0,74.68,37.5985,1.54
DTXSID6047315,657.194283228001,79,45,33,4,3,23,5,2,0.333333333333333,13,5,1,2,128.67,87.1575,3.161
DTXSID6047282,454.117629168,52,33,23,7,2,18,4,2,0.173913043478261,9,5,2,0,116.21,40.1773,3.87
DTXSID40890588,144.115029752,26,10,8,2,0,0,0,0,0.875,5,2,1,0,37.3,35.8249,0.469
DTXSID1063483,118.099379688,22,8,6,2,0,0,0,0,1,4,2,2,0,40.46,28.9121,0.732
DTXSID4027571,62.036779432,10,4,2,2,0,0,0,0,1,1,2,1,0,29.46,14.1143,0.634
DTXSID5042081,330.219494820001,54,24,21,3,0,0,2,0,0.619047619047619,7,3,0,0,43.37,97.9775,1.361
DTXSID5022308,270.05282342,30,20,15,5,0,12,3,1,0,1,1,3,0,86.99,22.9991,2.273
DTXSID20894125,196.058302724,25,13,6,7,0,0,0,0,0.833333333333333,5,7,6,1,138.45,38.271,1.74
DTXSID2029666,284.271530392001,56,20,18,2,0,0,0,0,0.944444444444444,16,2,1,2,37.3,61.3412,0.508
DTXSID70884076,134.109550448,24,10,10,0,0,0,3,0,0.8,0,0,0,0,0,40.9343,0.521
DTXSID8029367,142.099379688,24,10,8,2,0,0,0,0,0.625,5,2,0,0,26.3,38.4216,0.559
DTXSID2028016,158.118103752,27,11,8,2,1,0,0,0,0.625,5,2,0,0,26.3,42.8783,0.448
DTXSID7029667,340.334130648001,68,24,22,2,0,0,0,0,0.954545454545455,20,2,1,2,37.3,72.9876,0.508
DTXSID5063499,187.157228912,34,13,10,2,1,0,1,0,1,5,3,2,0,43.7,44.8319,0.996
DTXSID3044756,152.120115132,27,11,10,1,0,0,1,0,0.7,2,1,0,0,17.07,46.7366,0.73
DTXSID20885891,171.149738228,31,12,9,1,2,0,0,0,0.666666666666667,6,2,1,0,29.1,46.9397,0.928
DTXSID5049655,144.042258736,18,10,6,4,0,0,1,1,0.666666666666667,0,4,0,0,52.6,31.0264,2.231
DTXSID60873015,299.950268872,18,17,4,3,0,0,0,0,1,4,3,1,0,62.75,31.9673,1.413
DTXSID50891864,667.440780532002,108,47,35,9,3,0,1,1,0.828571428571429,8,12,0,2,139.83,169.9889,4.714
DTXSID60863411,688.160388040001,78,48,34,6,6,24,4,0,0.176470588235294,15,10,2,2,160.24,68.9322,5.063
DTXSID2068474,673.648528896002,131,48,43,2,3,0,0,0,0.86046511627907,40,5,2,2,61.44,171.5451,2.397
DTXSID5047089,122.02239232,16,6,4,0,0,0,0,0,1,1,0,0,0,77.6,35.9764,1.485
DTXSID2021234,436.039892852,45,29,18,7,2,16,3,0,0.111111111111111,4,8,3,0,170.45,35.4076,4.702
DTXSID9020324,608.067170220001,62,42,27,9,4,26,5,0,0.037037037037037,7,11,5,2,235.63,34.2448,5.655
DTXSID7043902,284.282763772001,56,20,17,1,2,0,0,0,0.941176470588235,14,3,0,2,23.55,75.679,0.891
DTXSID5063526,466.306809502001,80,29,24,2,0,0,0,0,1,24,2,0,2,99.16,105.7948,2.461
DTXSID8031077,368.125988360001,47,27,21,6,0,12,2,0,0.142857142857143,8,2,2,0,93.06,55.489,3.239
DTXSID4027153,173.948040448,12,8,6,0,0,6,1,0,0,0,0,0,0,0,9.4716,0.84
DTXSID1023992,52.006148,4,4,2,0,2,0,0,0,NaN,0,2,0,0,47.58,12.3972,1.733
DTXSID3032389,222.198365452,42,16,15,1,0,0,0,0,0.6,7,1,1,0,20.23,75.2151,0.677
DTXSID1047316,577.315186096001,85,42,33,6,3,12,5,2,0.545454545454545,10,8,3,1,119.41,95.0428,3.203
DTXSID50439487,576.176224936001,73,40,29,10,0,12,3,1,0.448275862068966,14,9,0,2,123.66,92.0114,3.113
DTXSID1020354,84.043596128,10,6,2,0,4,0,0,0,0,1,4,3,0,85.69,17.8553,1.671
DTXSID4025329,96.03752838,12,7,6,0,0,6,1,0,0,0,0,0,0,0,0.8725,0.628
DTXSID2068478,185.10519334,28,13,9,3,1,0,1,1,0.666666666666667,5,4,0,0,38.77,48.3207,1.157
DTXSID5075448,102.115698448,21,7,5,0,2,0,0,0,1,4,2,2,0,52.04,26.6034,0.627
DTXSID7047221,58.982970032,4,3,1,0,1,0,0,0,NaN,0,1,0,0,62.59,15.3472,1.648
DTXSID3022035,154.135765196,29,11,10,1,0,0,2,0,1,0,1,1,0,20.23,44.2816,0.513
DTXSID4024721,152.120115132,27,11,10,1,0,0,2,0,0.9,0,1,0,0,17.07,43.7625,0.701
DTXSID10905012,584.422945652002,99,43,40,3,0,0,2,0,0.475,11,3,2,2,57.53,195.4054,2.083
DTXSID1068481,224.177630008,40,16,14,2,0,0,1,0,0.785714285714286,4,2,0,0,26.3,60.7752,0.567
DTXSID9050430,234.14940388,37,17,14,2,1,6,1,0,0.357142857142857,7,2,0,0,26.3,41.8938,0.874
DTXSID20896861,332.162373868001,48,24,19,5,0,0,5,1,0.789473684210526,1,5,2,0,83.83,80.8463,2.18
DTXSID7040289,156.993056048,14,10,6,2,1,6,1,1,0,1,3,1,0,50.19,13.3215,1.24
DTXSID3034799,186.115698448,28,14,12,0,2,12,2,2,0.166666666666667,1,0,0,0,7.76,11.3934,1.299
DTXSID60858862,152.120115132,27,11,10,1,0,0,2,0,0.9,0,1,0,0,17.07,43.9679,0.701
DTXSID80884103,358.142975816001,45,27,21,2,4,12,4,2,0.142857142857143,3,6,0,1,65.34,51.6581,2.468
DTXSID9041653,196.073558864,26,14,10,4,0,6,1,0,0.3,2,2,2,0,66.76,28.1218,1.15
DTXSID4020616,154.135765196,29,11,10,1,0,0,0,0,1,0,1,0,0,9.23,44.0326,0.415
DTXSID7034250,357.969528598,34,20,12,4,0,6,1,0,0.333333333333333,7,4,0,0,54.57,56.4974,2.327
DTXSID90197034,138.104465068,24,10,9,1,0,0,1,0,0.666666666666667,0,1,0,0,17.07,42.6697,0.745
DTXSID80963745,262.09113711,34,19,18,0,0,18,3,0,0,3,0,0,1,13.59,10.0101,2.033
DTXSID7041889,234.044580842,27,16,12,3,0,12,2,0,0,4,1,0,0,59,4.1433,2.422
DTXSID3036238,62.000393924,6,4,1,3,0,0,0,0,0,0,3,2,0,57.53,9.4982,0.418
DTXSID10197056,100.088815004,19,7,6,1,0,0,1,1,1,0,1,0,0,9.23,25.402,0.423
DTXSID50897427,318.219494820001,53,23,20,3,0,0,4,0,0.85,1,3,2,0,57.53,87.6579,1.052
DTXSID7025394,219.158291532,36,15,9,3,3,0,1,1,1,6,6,3,0,70.41,57.3627,1.786
DTXSID3044679,194.107181098,31,12,8,3,0,0,0,0,1,7,3,2,0,67.34,37.5718,1.769
DTXSID00893777,596.386560144001,96,44,40,4,0,0,2,0,0.4,10,4,2,1,74.6,196.2034,2.495
DTXSID9063584,178.135765196,31,13,12,1,0,6,1,0,0.5,3,0,0,0,9.23,31.3795,0.651
DTXSID7047356,432.171892996001,58,30,22,5,2,6,3,2,0.545454545454545,7,7,2,0,129.08,81.496,3.311
DTXSID2074742,331.135447912001,44,23,17,2,3,6,2,1,0.352941176470588,6,5,1,0,89.77,68.0546,1.748
DTXSID0057881,310.142975816001,41,23,17,2,4,11,2,1,0.4,6,5,1,0,94.86,46.5239,2.41
DTXSID2020260,392.292659760001,68,28,24,4,0,0,4,0,0.958333333333333,4,4,3,1,77.76,104.1515,1.282
DTXSID40621591,340.167459248001,49,25,21,4,0,12,2,0,0.333333333333333,6,4,2,0,74.6,47.9582,2.169
DTXSID4023177,300.208930136001,50,22,20,2,0,0,1,0,0.45,5,2,1,1,37.3,96.6302,0.983
DTXSID4027577,134.0579088,19,9,5,4,0,0,0,0,0.8,3,4,3,0,77.76,29.8955,1.073
DTXSID90889184,296.235144884001,53,21,18,3,0,0,2,0,0.944444444444444,7,3,0,1,35.53,81.6237,0.768
DTXSID6047284,271.132076784,37,20,15,2,3,9,2,2,0.466666666666667,3,4,1,0,58.37,38.1191,2.247
DTXSID5047372,463.136590784001,55,33,25,3,3,22,4,1,0.12,8,6,2,1,96.54,31.6638,3.804
DTXSID90893241,325.179026976001,47,24,19,2,3,9,4,2,0.421052631578947,4,5,3,0,68.36,61.6052,2.563
DTXSID6044432,160.100048384,24,12,10,0,2,0,2,0,0.2,0,2,2,0,52.04,55.5198,1.201
DTXSID7047770,287.01381212,25,20,7,8,5,6,1,0,0.142857142857143,5,1,0,0,175.8,23.7567,1.293
DTXSID1022398,302.04265266,32,22,15,7,0,12,3,1,0.0666666666666667,1,2,4,0,124.29,25.8923,2.889
DTXSID8022450,304.058302724,34,22,15,7,0,12,3,1,0.133333333333333,1,2,5,0,127.45,26.5088,2.677
DTXSID0068494,352.334130648001,69,25,23,2,0,0,0,0,0.869565217391304,21,2,0,2,26.3,79.3835,0.598
DTXSID9063613,324.302830520001,63,23,21,2,0,0,0,0,0.857142857142857,19,2,0,2,26.3,73.5603,0.598
DTXSID4040715,192.078644244,26,14,11,3,0,6,1,0,0.181818181818182,6,2,0,0,35.53,27.4073,1.209
DTXSID3026279,264.089877624,32,20,16,2,2,6,4,2,0.1875,1,4,1,0,58.53,51.4812,2.455
DTXSID3063623,534.251857568001,74,40,34,4,2,24,5,0,0.235294117647059,6,4,4,1,98.66,60.6748,3.493
DTXSID8063628,154.081621448,24,10,9,0,0,5,1,1,0.555555555555556,4,0,0,0,28.24,26.8788,0.453
DTXSID5052125,148.088815004,23,11,10,1,0,6,1,0,0.3,1,1,0,0,17.07,22.8002,0.976
DTXSID50883401,410.318480584001,72,30,28,2,0,6,2,1,0.571428571428571,9,0,1,1,29.46,109.3825,1.263
DTXSID8027581,162.140850576,30,12,12,0,0,0,1,0,0.5,0,0,0,1,0,57.6666,0.577
DTXSID8049412,146.048012812,17,11,8,1,2,6,2,1,0,0,3,1,0,41.46,14.9925,1.619
DTXSID0063650,182.06914218,23,13,8,3,2,6,1,0,0.25,4,2,2,0,75.4,19.179,1.024
DTXSID5041516,140.047344116,18,10,7,3,0,0,1,1,0.428571428571429,1,3,0,0,43.37,33.9294,1.465
DTXSID4052130,598.189257312001,72,46,40,4,2,32,9,2,0.1,2,6,0,1,74.76,46.7744,3.709
DTXSID2029874,360.112836832001,46,25,20,4,0,12,2,0,0.3,7,3,0,1,52.6,47.8357,2.057
DTXSID6031380,142.049075432,16,10,4,2,4,0,2,2,0.5,0,6,4,0,82.26,26.2402,0.437
DTXSID5038757,90.054160812,12,6,1,1,4,0,0,0,0,2,5,4,0,93.17,20.5108,0.545
DTXSID1029621,62.000393924,6,4,1,3,0,0,0,0,0,0,3,2,0,57.53,9.4982,0.418
DTXSID3027584,346.153740832001,49,23,19,0,2,9,4,1,0.631578947368421,4,2,0,1,69.67,54.3968,1.304
DTXSID60858827,136.125200512,26,10,10,0,0,0,2,0,0.8,0,0,0,0,0,44.9911,0.346
DTXSID2044680,162.136827816,29,11,7,2,2,0,0,0,1,7,4,3,0,69.72,43.4341,1.135
DTXSID2022042,94.07825032,17,7,7,0,0,0,2,0,0.714285714285714,0,0,0,0,0,29.6932,0.449
DTXSID6042074,150.104465068,25,11,10,1,0,6,1,0,0.4,1,0,1,0,20.23,22.3345,0.788
DTXSID9060104,167.02185764,17,12,7,4,1,6,1,1,0,2,5,2,0,87.49,14.4386,1.464
DTXSID7020637,30.010564684,4,2,1,1,0,0,0,0,0,0,1,0,0,17.07,6.307,0.562
DTXSID2044345,480.970792148,42,28,18,2,5,17,3,2,0.111111111111111,6,7,2,0,88.39,49.1298,4.003
DTXSID7058757,59.04834716,9,4,1,0,3,0,0,0,0,0,3,3,0,75.89,11.1997,0.853
DTXSID0048686,404.219888744001,61,29,23,6,0,0,4,0,0.782608695652174,4,6,2,0,100.9,105.5182,2.332
DTXSID5021122,232.084792244,29,17,12,3,2,6,2,1,0.25,2,5,2,0,75.27,32.7966,0.594
DTXSID2047307,390.157957184001,51,29,23,4,2,20,4,2,0.217391304347826,8,4,1,1,77.49,35.9732,2.555
DTXSID10863481,513.041374476001,52,34,25,3,3,22,4,0,0.08,7,4,2,1,83.28,38.4625,2.877
DTXSID4031980,228.078644244,29,17,14,3,0,12,2,0,0,2,0,3,0,60.69,18.0124,1.935
DTXSID50198249,380.233802200001,58,28,23,2,3,12,3,0,0.391304347826087,8,4,2,0,58.2,60.2406,2.167
DTXSID9021184,360.193673996001,54,26,21,5,0,0,4,0,0.714285714285714,2,5,3,0,94.83,97.1956,2.228
DTXSID2046593,536.438201792002,96,40,40,0,0,0,0,0,0.35,16,0,0,2,0,198.0364,1.235
DTXSID1042156,152.047344116,19,11,8,3,0,6,1,0,0.125,2,2,1,0,46.53,14.553,1.282
DTXSID8027585,277.131408088001,39,20,15,4,1,6,4,3,0.6,8,4,0,0,50.06,47.8413,1.822
DTXSID2047141,224.214015516,44,16,15,1,0,0,1,0,0.933333333333333,0,1,0,1,17.07,49.3836,0.748
DTXSID0020573,272.177630008,44,20,18,2,0,6,4,0,0.666666666666667,0,1,2,0,40.46,52.5961,1.364
DTXSID4020375,351.914688688,28,19,14,0,0,12,2,0,0.142857142857143,3,0,0,1,0,35.7431,1.448
DTXSID2020139,254.109550448,34,20,20,0,0,13,5,0,0.1,0,0,0,1,0,36.8431,1.549
DTXSID9021136,308.152477880001,43,23,19,2,2,12,3,1,0.263157894736842,5,4,0,1,40.62,34.6783,1.682
DTXSID9022524,258.0640568,29,19,13,4,2,6,3,2,0.230769230769231,1,6,1,0,83.55,35.5496,1.665
DTXSID50623728,490.221620060001,66,36,27,5,4,12,5,3,0.407407407407407,7,8,0,0,91.75,77.6349,3.306
DTXSID7063685,125.095297352,20,9,6,0,3,5,1,1,0.5,3,3,1,0,43.84,19.4561,0.999
DTXSID5029182,102.06807956,17,7,5,2,0,0,0,0,0.8,2,2,1,0,37.3,26.0363,0.469
DTXSID3027586,172.133753816,30,12,9,2,1,0,0,0,0.666666666666667,5,2,0,0,26.3,47.2354,0.424
DTXSID8020337,405.185942196001,57,29,26,1,1,18,3,0,0.230769230769231,9,1,0,1,12.47,47.7372,2.023
DTXSID30866151,218.134050944,36,14,11,2,0,0,0,0,0.909090909090909,9,2,0,0,65.1,56.7437,1.237
DTXSID8041246,76.052429496,13,5,3,2,0,0,0,0,1,2,2,2,0,40.46,17.4652,0.771
DTXSID4022361,284.995948508,27,18,12,3,1,6,2,1,0.166666666666667,2,4,0,0,46.61,43.1482,1.225
DTXSID3024077,120.006742256,14,6,4,0,0,0,1,1,1,0,0,0,0,50.6,34.4358,0.655
DTXSID2025474,296.307915900001,61,21,20,1,0,0,0,0,0.9,13,1,1,2,20.23,87.5313,0.293
DTXSID0022808,320.111397352001,42,21,17,0,2,6,3,1,0.411764705882353,4,2,0,0,31.78,69.4681,1.698
DTXSID9021683,244.167459248,41,17,13,4,0,0,0,0,0.846153846153846,12,4,2,1,74.6,49.7414,0.889
DTXSID7021237,608.273380860001,84,44,33,9,2,15,6,3,0.515151515151515,10,7,1,0,117.78,103.2578,4.209
DTXSID3058111,255.102606496,35,17,13,2,1,6,1,0,0.461538461538462,6,3,0,0,29.54,45.3635,1.713
DTXSID0029183,102.06807956,17,7,5,2,0,0,1,1,1,0,2,0,0,18.46,22.7197,0.647
DTXSID6068563,216.078644244,28,16,13,3,0,11,2,1,0.153846153846154,4,2,0,0,39.44,17.9013,1.326
DTXSID1060134,312.302830520001,62,22,20,2,0,0,0,0,0.95,18,2,1,2,37.3,67.1644,0.508
DTXSID8027587,191.042987008,22,13,6,6,1,0,0,0,0.5,6,7,3,0,115.14,38.2419,1.317
DTXSID8027161,354.386166220001,75,25,24,1,0,0,0,0,1,22,1,1,2,20.23,77.2307,0.449
DTXSID5024269,27.010899032,3,2,1,0,1,0,0,0,NaN,0,1,0,0,23.79,7.0145,0.311
DTXSID9024306,27.010899032,3,2,1,0,1,0,0,0,NaN,0,1,0,0,23.79,7.0145,0.311
DTXSID9021550,104.9214111,3,3,1,0,1,0,0,0,NaN,0,1,0,0,23.79,15.3908,1.166
DTXSID4021551,60.97192668,3,3,1,0,1,0,0,0,NaN,0,1,0,0,23.79,12.7919,1.087
DTXSID6043917,150.05282342,20,10,5,5,0,0,0,0,0.8,4,5,4,0,97.99,31.3831,1.653
DTXSID3027164,59.04834716,9,4,1,0,3,0,0,0,0,0,3,3,0,75.89,11.1997,0.853
DTXSID0032522,240.056863244,28,16,10,3,2,6,2,1,0.3,1,5,1,0,74.86,33.7784,1.921
DTXSID3052143,154.135765196,29,11,10,1,0,0,2,0,1,0,1,1,0,20.23,44.2816,0.513
DTXSID5020108,180.042258736,21,13,9,4,0,6,1,0,0.111111111111111,3,3,1,0,63.6,18.9354,1.341
DTXSID6063694,75.068413908,14,5,3,1,1,0,0,0,1,1,0,2,0,32.26,21.0599,0.41
DTXSID5020106,176.032087976,20,12,6,6,0,0,1,1,0.666666666666667,2,6,3,0,104.06,34.1623,2.369
DTXSID30198166,152.047344116,19,11,8,3,0,6,1,0,0.125,1,2,2,0,57.53,15.286,0.864
DTXSID4020290,323.049525368,35,21,14,2,3,12,2,1,0.214285714285714,5,5,2,0,100.41,39.9812,2.598
DTXSID5023661,242.090271548,31,17,10,5,2,0,2,2,0.6,2,7,3,0,99.1,53.0718,1.173
DTXSID5029267,240.094848742,35,14,9,3,0,0,0,0,1,9,3,0,0,27.69,50.9926,0.689
DTXSID4074647,264.186919286,45,17,11,3,2,0,0,0,1,12,5,2,1,65.74,62.3235,0.945
DTXSID20889753,978.118965148002,100,66,39,13,10,38,7,1,0.102564102564103,15,23,8,3,395.43,76.5708,12.39
DTXSID3041744,442.22564306,63,33,28,3,2,0,5,2,0.321428571428571,6,5,0,0,42.01,141.2696,3.112
DTXSID1045825,165.1153641,27,12,10,1,1,6,1,0,0.4,3,2,2,0,32.26,24.2558,0.893
DTXSID9020299,324.031999668,35,21,16,3,0,12,2,0,0.1875,5,3,1,0,46.53,32.381,1.757
DTXSID0029268,684.201858928001,82,48,36,4,6,24,4,0,0.222222222222222,13,10,2,2,141.78,76.309,4.731
DTXSID1021166,338.209324060001,54,24,19,5,0,6,2,1,0.684210526315789,13,3,0,1,46.15,66.0002,1.893
DTXSID6038326,405.797771632,24,18,10,0,0,0,3,0,0.8,0,0,0,0,0,78.1776,1.442
DTXSID4038346,405.797771632,24,18,10,0,0,0,3,0,0.8,0,0,0,0,0,78.1776,1.442
DTXSID60896860,330.146723804001,46,24,19,5,0,0,5,1,0.684210526315789,1,5,2,0,83.83,83.8015,2.28
DTXSID60862080,609.295119348001,84,45,35,5,5,15,8,5,0.457142857142857,6,10,3,0,118.21,105.7511,5.176
DTXSID40891858,609.295119348001,84,45,35,5,5,15,8,5,0.457142857142857,6,10,3,0,118.21,105.7511,5.176
DTXSID70893244,575.310769412001,83,42,32,5,5,9,7,5,0.59375,6,10,3,0,118.21,119.6053,4.711
DTXSID00891859,575.310769412001,83,42,32,5,5,9,7,5,0.59375,6,10,3,0,118.21,119.6053,4.711
