MoleculeID,ReadyBiodeg_exp,ReadyBiodeg_pred,AD_ReadyBiodeg,AD_index_ReadyBiodeg,Conf_index_ReadyBiodeg,ReadyBiodeg_CAS_neighbor_1,ReadyBiodeg_CAS_neighbor_2,ReadyBiodeg_CAS_neighbor_3,ReadyBiodeg_CAS_neighbor_4,ReadyBiodeg_CAS_neighbor_5,ReadyBiodeg_InChiKey_neighbor_1,ReadyBiodeg_InChiKey_neighbor_2,ReadyBiodeg_InChiKey_neighbor_3,ReadyBiodeg_InChiKey_neighbor_4,ReadyBiodeg_InChiKey_neighbor_5,ReadyBiodeg_DTXSID_neighbor_1,ReadyBiodeg_DTXSID_neighbor_2,ReadyBiodeg_DTXSID_neighbor_3,ReadyBiodeg_DTXSID_neighbor_4,ReadyBiodeg_DTXSID_neighbor_5,ReadyBiodeg_Exp_neighbor_1,ReadyBiodeg_Exp_neighbor_2,ReadyBiodeg_Exp_neighbor_3,ReadyBiodeg_Exp_neighbor_4,ReadyBiodeg_Exp_neighbor_5,ReadyBiodeg_pred_neighbor_1,ReadyBiodeg_pred_neighbor_2,ReadyBiodeg_pred_neighbor_3,ReadyBiodeg_pred_neighbor_4,ReadyBiodeg_pred_neighbor_5,GATS1m,MLFER_BO,BCUTp_1h,SpMax1_Bhs,GATS1p,MLFER_E,ATSC1e,ATS4m,hmax,ATSC2m
DTXSID10863481,NaN,0,1,0.394728672432124,0.697364336216062,59722-76-8|,20241-76-3|,13676-54-5|,116-82-5|,198-55-0|,NXLZYWCPIVGZKC-UHFFFAOYSA-N,DYALWCKAJBVSBZ-UHFFFAOYSA-N,XQUPVDVFXZDTLT-UHFFFAOYSA-N,MSSQDESMUMSQEN-UHFFFAOYSA-N,CSHWQDPOILHKBI-UHFFFAOYSA-N,DTXSID8069351|,DTXSID1066578|,DTXSID8044381|,DTXSID2059439|,DTXSID4047753|,0,0,0,0,0,0,0,0,0,0,0.514784589939172,0.778,10.8312306012466,4.63042869706472,0.720225289542099,3.635,-0.236327345044378,11663.003087,0.643169000158296,282.341011
DTXSID4031980,NaN,0,1,0.524352775071187,0.762176387535594,92-88-6|,2467-02-9|,620-92-8|,101-80-4|,131-56-6|,VCCBEIPGXKNHFW-UHFFFAOYSA-N,MQCPOLNSJCWPGT-UHFFFAOYSA-N,PXKLMJQFEQBVLD-UHFFFAOYSA-N,HLBLWEWZXPIGSM-UHFFFAOYSA-N,ZXDDPOHVAMWLBH-UHFFFAOYSA-N,DTXSID1029120|,DTXSID4022446|,DTXSID9022445|,DTXSID0021094|,DTXSID8022406|,0,0,0,0,0,0,0,0,0,0,0.84253694581466,1.072,9.34630880620076,4.1822963231858,0.764290296561162,1.943,-0.500867129607609,3033.815476,0.634508261925064,-86.1884240190254
DTXSID50198249,NaN,0,1,0.41944864815209,0.516011380714649,14233-37-5|,BioUlt-30-3|,16203-97-7|,91-96-3|,521-35-7|,BLFZMXOCPASACY-UHFFFAOYSA-N,BRDXNBARQIJLOG-UHFFFAOYSA-N,IPWOSICBVUXMML-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,VBGLYOIFKLUMQG-UHFFFAOYSA-N,DTXSID2041250|,|,DTXSID20167301|,DTXSID5059034|,DTXSID3048996|,0,1,0,0,1,0,0,0,0,0,0.922282056447267,1.478,11.4427453442379,4.75234317286778,1.16855181850101,1.982,-0.057776009512496,8879.30744099998,0.542025620433359,345.730545530324
DTXSID9021184,NaN,0,1,0.362573379874566,0.526778192749809,BioUlt-30-3|,14233-37-5|,77-09-8|,81335-37-7|,15263-53-3|,BRDXNBARQIJLOG-UHFFFAOYSA-N,BLFZMXOCPASACY-UHFFFAOYSA-N,KJFMBFZCATUALV-UHFFFAOYSA-N,CABMTIJINOIHOD-UHFFFAOYSA-N,IRUJZVNXZWPBMU-UHFFFAOYSA-N,|,DTXSID2041250|,DTXSID0021125|,DTXSID3024152|,DTXSID4044165|,1,0,0,0,0,0,0,0,0,0,0.909776733608696,1.752,12.7988634054083,5.12598846971467,1.08043508787203,1.802,-0.430943851851854,10528.324602,0.756216562918403,354.882656000003
DTXSID2046593,NaN,0,1,0.398895881358844,0.699447940679422,13049-35-9|,61788-32-7|,101-61-1|,101-67-7|,2668-47-5|,VYVNYOJZPQVWHK-UHFFFAOYSA-N,TVBYFUMVFJKKNJ-UHFFFAOYSA-N,JNRLEMMIVRBKJE-UHFFFAOYSA-N,QAPVYZRWKDXNDK-UHFFFAOYSA-N,JIEWQZNTUPWNMX-UHFFFAOYSA-N,DTXSID00156576|,DTXSID3028051|,DTXSID5020869|,DTXSID3025170|,DTXSID7062582|,0,0,0,0,0,0,0,0,0,0,1.2,0.28,9.43331599569295,3.78394895621615,1.2,1.872,-0.00807002777782535,7554.96105000002,0.424270929511687,196.732264624997
DTXSID1042156,NaN,1,1,0.769058391926146,0.884529195963073,120-47-8|,121-33-5|,7781-98-8|,586-38-9|,121-32-4|,NUVBSKCKDOMJSU-UHFFFAOYSA-N,MWOOGOJBHIARFG-UHFFFAOYSA-N,MWSMNBYIEBRXAL-UHFFFAOYSA-N,XHQZJYCNDZAGLW-UHFFFAOYSA-N,CBOQJANXLMLOSS-UHFFFAOYSA-N,DTXSID9022528|,DTXSID0021969|,DTXSID10228435|,DTXSID2060410|,DTXSID5021968|,1,1,1,1,1,1,1,1,1,1,0.755893024465911,0.765,8.29402952814218,4.54626674577799,1.09357597702997,0.877,-0.282435789473684,1675.99746,0.690727040816327,63.0351092493073
DTXSID8027585,NaN,0,1,0.424682537475469,0.557832771550261,2095-06-9|,40027-50-7|,101-70-2|,10041-06-2|,85954-11-6|,JAYXSROKFZAHRQ-UHFFFAOYSA-N,OVEUFHOBGCSKSH-UHFFFAOYSA-N,VCOONNWIINSFBA-UHFFFAOYSA-N,GAIQQJIMVVUTQN-UHFFFAOYSA-N,HRSLYNJTMYIRHM-UHFFFAOYSA-N,DTXSID50862832|,|,DTXSID3025093|,DTXSID50143259|,|,0,0,0,1,0,0,0,0,0,0,0.770975252813209,1.676,9.94902775808797,4.04160919734304,1.34680771756411,1.546,-0.131355700197239,4460.80737300001,0.677287414965986,-610.423935579879
DTXSID2047141,NaN,1,1,0.572398031174455,0.631690518399754,947-04-6|,927-49-1|,629-54-9|,112-62-9|,142-77-8|,JHWNWJKBPDFINM-UHFFFAOYSA-N,ZPQAKYPOZRXKFA-UHFFFAOYSA-N,HSEMFIZWXHQJAE-UHFFFAOYSA-N,QYDYPVFESGNLHU-UHFFFAOYSA-N,WIBFFTLQMKKBLZ-UHFFFAOYSA-N,DTXSID1027344|,DTXSID5061295|,DTXSID8044707|,DTXSID5025811|,DTXSID7027099|,0,1,0,1,1,0,1,1,1,1,1.27614673243648,0.403,7.80645788945531,5.26855339932683,1.43164482820278,0.387,2.21524187882238e-15,3343.630017,0.401388888888889,-482.094111619836
DTXSID0020573,NaN,0,1,0.486170235764846,0.58857662069495,80-05-7|,521-35-7|,843-55-0|,599-64-4|,13936-21-5|,IISBACLAFKSPIT-UHFFFAOYSA-N,VBGLYOIFKLUMQG-UHFFFAOYSA-N,SDDLEVPIDBLVHC-UHFFFAOYSA-N,QBDSZLJBMIMQRS-UHFFFAOYSA-N,UMWZLYTVXQBTTE-UHFFFAOYSA-N,DTXSID7020182|,DTXSID3048996|,DTXSID4047963|,DTXSID3022536|,DTXSID1065681|,0,1,0,0,0,0,0,0,0,0,0.994278327414046,0.849,11.4216544918844,4.50651801689534,1.03012780691585,1.553,-0.196594413223139,5857.51407800001,0.499770093222474,115.727420074382
DTXSID4020375,1,0,1,0.417879256955149,0.554431131290101,50-29-3|,115-32-2|,13014-18-1|,98-07-7|,127-90-2|,YVGGHNCTFXOJCH-UHFFFAOYSA-N,UOAMTSKGCBMZTC-UHFFFAOYSA-N,KZSNBJMYJWDVTK-UHFFFAOYSA-N,XEMRAKSQROQPBR-UHFFFAOYSA-N,LNJXZKBHJZAIKQ-UHFFFAOYSA-N,DTXSID4020375|,DTXSID4020450|,DTXSID3025839|,DTXSID1020148|,DTXSID40861778|,0,0,0,1,0,0,0,0,0,0,0.466952037352324,0.179,13.3603821030214,3.91102886243229,0.544290975345084,1.852,0.00650903188775377,8422.390018,0.509008916323731,1606.30572569388
DTXSID2020139,NaN,0,1,0.558357396401684,0.779178698200842,206-44-0|,207-08-9|,56-55-3|,56-49-5|,82-05-3|,GVEPBJHOBDJJJI-UHFFFAOYSA-N,HAXBIWFMXWRORI-UHFFFAOYSA-N,DXBHBZVCASKNBY-UHFFFAOYSA-N,PPQNQXQZIWHJRB-UHFFFAOYSA-N,HUKPVYBUJRAUAG-UHFFFAOYSA-N,DTXSID3024104|,DTXSID0023909|,DTXSID5023902|,DTXSID0020862|,DTXSID8052566|,0,0,0,0,0,0,0,0,0,0,0.738157894736843,0.288,11.7852970596482,4.17189498404476,0.738157894736842,2.645,0.0160842076124572,5677.882427,0.556610331632653,-69.5396453079591
DTXSID9021136,NaN,1,1,0.419988793776799,0.491748560336545,15972-60-8|,85-68-7|,63-25-2|,606-28-0|,84-65-1|,XCSGPAVHZFQHGE-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CVXBEEMKQHEXEN-UHFFFAOYSA-N,NQSMEZJWJJVYOI-UHFFFAOYSA-N,RZVHIXYEVGDQDX-UHFFFAOYSA-N,DTXSID1022265|,DTXSID3020205|,DTXSID9020247|,DTXSID2060549|,DTXSID3020095|,0,1,1,0,1,0,1,0,1,0,0.79241901192318,0.398,11.2287515651709,4.6934074508912,1.0653153778065,1.673,0.216186669551109,6761.987454,0.82312074829932,99.7629423288284
DTXSID9022524,NaN,0,1,0.463025673612839,0.577004339618946,482-89-3|,13710-19-5|,89-32-7|,298-81-7|,5809-23-4|,ZYXBTFUCIUWLOM-UHFFFAOYSA-N,YEZNLOUZAIOMLT-UHFFFAOYSA-N,ANSXAPJVJOKRDJ-UHFFFAOYSA-N,QXKHYNVANLEOEG-UHFFFAOYSA-N,FQNKTJPBXAZUGC-UHFFFAOYSA-N,DTXSID3026279|,DTXSID1045409|,DTXSID1026536|,DTXSID8020830|,DTXSID4027604|,0,0,1,0,0,0,0,0,0,0,0.604660447644656,1.42,10.2857653639828,4.8887546877385,0.990067384081007,2.127,-0.232397583828775,5554.624825,0.924513888888889,85.9144540737219
DTXSID50623728,NaN,0,1,0.353612723409309,0.676806361704654,1552-42-7|,26630-87-5|,91-96-3|,2104-64-5|,26850-12-4|,IPAJDLMMTVZVPP-UHFFFAOYSA-N,UGFKGKQLDQFUEG-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,AIGRXSNSLVJMEA-UHFFFAOYSA-N,ZDORFLXCSSFUIE-UHFFFAOYSA-N,DTXSID8024866|,|,DTXSID5059034|,DTXSID7022174|,DTXSID1067259|,0,0,0,0,0,0,0,0,0,0,0.748542470538018,2.127,11.6652517360057,4.81442429890514,1.20158467056455,2.929,0.0749435298438819,11539.039315,0.983075790501386,298.225571644629
DTXSID7063685,NaN,0,1,0.496755689891534,0.748377844945767,106-87-6|,103-83-3|,NOCAS_875820|,4152-09-4|,156-43-4|,OECTYKWYRCHAKR-UHFFFAOYSA-N,XXBDWLFCJWSEKW-UHFFFAOYSA-N,ZQZSNKJFOFAJQX-UHFFFAOYSA-N,ACYBVNYNIZTUIL-UHFFFAOYSA-N,IMPPGHMHELILKG-UHFFFAOYSA-N,DTXSID0020604|,DTXSID8021854|,DTXSID90875820|,DTXSID9063322|,DTXSID0025864|,0,0,1,0,0,0,0,1,0,0,1.01103720909129,1.038,7.91763235602774,3.98526048757309,1.37811661458761,0.666,-0.0987839999999986,1029.343689,0.591041666666667,-173.878244875
DTXSID5029182,2,1,1,0.691860512371699,0.845930256185849,503-74-2|,79-31-2|,109-52-4|,142-62-1|,88-09-5|,GWYFCOCPABKNJV-UHFFFAOYSA-N,KQNPFQTWMSNSAP-UHFFFAOYSA-N,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,FUZZWVXGSFPDMH-UHFFFAOYSA-N,OXQGTIUCKGYOAA-UHFFFAOYSA-N,DTXSID5029182|,DTXSID4021636|,DTXSID7021655|,DTXSID7021607|,DTXSID2041418|,1,1,1,1,1,1,1,1,1,1,1.06866406965848,0.422,7.21858998470354,4.93604488845708,1.54506004854207,0.137,-0.15483723183391,909.029028,0.786666666666667,118.713834930796
DTXSID3027586,NaN,1,1,0.573365094678717,0.592969603977962,107-70-0|,103429-90-9|,585-07-9|,108-84-9|,630-19-3|,KOKPBCHLPVDQTK-UHFFFAOYSA-N,RYNQKSJRFHJZTK-UHFFFAOYSA-N,SJMYWORNLPSJQO-UHFFFAOYSA-N,CPIVYSAVIPTCCX-UHFFFAOYSA-N,FJJYHTVHBVXEEQ-UHFFFAOYSA-N,DTXSID2025557|,DTXSID30145852|,DTXSID3060405|,DTXSID6051562|,DTXSID2060888|,0,1,0,1,1,1,1,1,1,1,1.08263908976533,0.43,8.76017798825601,4.46829114119015,1.76952352531565,0.00700000000000001,0.0378471288888899,1845.06423599999,0.609305555555556,284.538466519999
DTXSID8020337,NaN,0,1,0.395686955552249,0.697843477776124,25640-71-5|,21564-17-0|,10081-67-1|,102-77-2|,85954-11-6|,SFJOBYZKUSLNIG-UHFFFAOYSA-N,TUBQDCKAWGHZPF-UHFFFAOYSA-N,UJAWGGOCYUPCPS-UHFFFAOYSA-N,MHKLKWCYGIBEQF-UHFFFAOYSA-N,HRSLYNJTMYIRHM-UHFFFAOYSA-N,|,DTXSID6032647|,DTXSID0027721|,DTXSID0021096|,|,0,0,0,0,0,0,0,0,0,0,0.727907083826456,1.113,12.9050804474264,3.95719515774796,0.99517281004638,2.329,0.0735355537088271,8841.064016,0.631331204491361,30.2412944321349
DTXSID30866151,NaN,1,1,0.536409968857046,0.574492041067126,NOCAS_878600|,1502-22-3|,31906-04-4|,5726-19-2|,47458-32-2|,RZPUZPYRNRRZSC-UHFFFAOYSA-N,GVNVAWHJIKLAGL-UHFFFAOYSA-N,ORMHZBNNECIKOH-UHFFFAOYSA-N,AKIIJALHGMKJEJ-UHFFFAOYSA-N,ZJFCVUTYZHUNSW-UHFFFAOYSA-N,DTXSID00878600|,DTXSID30870879|,DTXSID1027970|,DTXSID70863609|,DTXSID00858785|,1,0,1,1,0,1,1,1,1,1,1.08413763838019,0.426,9.0331796214754,5.08331471425703,1.35854027622879,0.634,0.00838115663580433,3334.623407,0.554531035665295,-304.694798298611
DTXSID8041246,NaN,1,1,0.640113734808998,0.665548370217025,57-55-6|,110-63-4|,141-43-5|,584-03-2|,2396-61-4|,DNIAPMSPPWPWGF-UHFFFAOYSA-N,WERYXYBDKMZEQL-UHFFFAOYSA-N,HZAXFHJVJLSVMW-UHFFFAOYSA-N,BMRWNKZVCUKKSR-UHFFFAOYSA-N,SZXQTJUDPRGNJN-UHFFFAOYSA-N,DTXSID0021206|,DTXSID2024666|,DTXSID6022000|,DTXSID6040375|,DTXSID10862919|,1,1,1,1,0,1,1,1,1,1,1.1899632737894,0.686,5.59750524193151,4.64925293745506,1.70132681833045,0.37,-0.363262390532544,352.818657,0.776388888888889,-261.706564431952
DTXSID4022361,NaN,0,1,0.43990872822845,0.565445866926751,51877-74-8|,51338-27-3|,101-20-2|,343-89-5|,129-43-1|,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,BACHBFVBHLGWSL-UHFFFAOYSA-N,ICUTUKXCWQYESQ-UHFFFAOYSA-N,UAGZFYAGROGZQW-UHFFFAOYSA-N,BTLXPCBPYBNQNR-UHFFFAOYSA-N,DTXSID8058116|,DTXSID0032605|,DTXSID4026214|,DTXSID80187863|,DTXSID1020722|,0,1,0,0,0,0,0,0,0,0,0.480827799852798,0.377,10.4792005302523,4.60863904243221,0.836316354729788,1.903,-0.20231168175583,7098.937989,0.756733119173595,489.570362338821
DTXSID3024077,NaN,0,1,0.445435651314896,0.568209328469974,79-34-5|,96-18-4|,75-27-4|,79-00-5|,624-92-0|,QPFMBZIOSGYJDE-UHFFFAOYSA-N,CFXQEHVMCRXUSD-UHFFFAOYSA-N,FMWLUWPQPKEARP-UHFFFAOYSA-N,UBOXGVDOUJQMTN-UHFFFAOYSA-N,WQOXQRCZOLPYPM-UHFFFAOYSA-N,DTXSID7021318|,DTXSID9021390|,DTXSID1020198|,DTXSID5021380|,DTXSID4025117|,0,0,1,0,0,0,0,0,0,0,0.743710466918131,0.414,9.18957052043571,3.40373748918222,0.738649198337496,0.908,0.0244157142857148,104.985216,0.146502057613169,-1056.23056959184
DTXSID2025474,NaN,0,1,0.503382711257396,0.533445519076844,1490-04-6|2216-51-5,3452-97-9|,78-70-6|,115-84-4|,98-55-5|10482-56-1,NOOLISFMXDJSKH-UHFFFAOYSA-N,BODRLKRKPXBDBN-UHFFFAOYSA-N,CDOSHBSSFJOMGT-UHFFFAOYSA-N,DSKYSDCYIODJPC-UHFFFAOYSA-N,WUOACPNHFRMFPN-UHFFFAOYSA-N,DTXSID8029650|DTXSID1022180,DTXSID7029661|,DTXSID7025502|,DTXSID8041400|,DTXSID5026625|DTXSID5052672,0,0,1,0,1,1,1,1,0,0,1.42565211497876,0.518,9.05739054887163,4.28990420211575,1.48692956649371,0.266,-0.0690676162322125,3939.685239,0.391044443027642,-56.0518271504916
DTXSID0022808,NaN,0,1,0.431122660317138,0.715561330158569,102-77-2|,21564-17-0|,92-84-2|,95-33-0|,85954-11-6|,MHKLKWCYGIBEQF-UHFFFAOYSA-N,TUBQDCKAWGHZPF-UHFFFAOYSA-N,WJFKNYWRSNBZNX-UHFFFAOYSA-N,DEQZTKGFXNUBJL-UHFFFAOYSA-N,HRSLYNJTMYIRHM-UHFFFAOYSA-N,DTXSID0021096|,DTXSID6032647|,DTXSID5021126|,DTXSID5020360|,|,0,0,0,0,0,0,0,0,0,0,0.67654827077627,1.381,12.6623800817422,3.90681959255973,0.904481399542159,2.153,0.0688871632653081,6637.74035300001,0.540537551440329,234.885865497168
DTXSID9021683,NaN,1,1,0.743370619141947,0.871685309570973,821-38-5|,505-54-4|,111-20-6|,5810-18-4|,106-14-9|,HQHCYKULIHKCEB-UHFFFAOYSA-N,QQHJDPROMQRDLA-UHFFFAOYSA-N,CXMXRPHRNRROMY-UHFFFAOYSA-N,YKHZGLKQBYTRHO-UHFFFAOYSA-N,ULQISTXYYBZJSJ-UHFFFAOYSA-N,DTXSID5061166|,DTXSID2060129|,DTXSID7026867|,DTXSID40206827|,DTXSID8026725|,1,1,1,1,1,1,1,1,1,1,1.0821811734104,0.74,7.58840705972154,5.32551933579004,1.45498233441505,0.264,-0.276831704937536,2696.760885,0.716668560092428,-261.189616807258
DTXSID7021237,NaN,0,1,0.281142745392351,0.640571372696175,26630-87-5|,123251-96-7|,81335-37-7|,1552-42-7|,91-96-3|,UGFKGKQLDQFUEG-UHFFFAOYSA-N,PEIQLVWMYVLUAU-UHFFFAOYSA-N,CABMTIJINOIHOD-UHFFFAOYSA-N,IPAJDLMMTVZVPP-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,|,|,DTXSID3024152|,DTXSID8024866|,DTXSID5059034|,0,0,0,0,0,0,0,0,0,0,0.780231556420341,2.597,11.75627929023,4.87024332580589,1.30287207660005,2.698,-0.345075607709776,16471.712851,0.942766451296619,436.545920163255
DTXSID3058111,NaN,0,1,0.518749616267759,0.565661864772483,15972-60-8|,606-28-0|,63-25-2|,840-65-3|,86-87-3|,XCSGPAVHZFQHGE-UHFFFAOYSA-N,NQSMEZJWJJVYOI-UHFFFAOYSA-N,CVXBEEMKQHEXEN-UHFFFAOYSA-N,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,PRPINYUDVPFIRX-UHFFFAOYSA-N,DTXSID1022265|,DTXSID2060549|,DTXSID9020247|,DTXSID6029202|,DTXSID8020915|,0,0,1,0,0,0,1,0,0,0,0.68059021710801,0.711,10.9395412749759,4.67699074876187,1.17340139949909,1.202,-0.0113909714285707,5051.37236700001,0.626998456790123,-61.6664865804088
DTXSID0029183,NaN,1,1,0.529638283466452,0.571106198371829,2426-08-6|,123-91-1|,110-91-8|,34375-28-5|,96-33-3|,YSUQLAYJZDEMOT-UHFFFAOYSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,YNAVUWVOSKDBBP-UHFFFAOYSA-N,KNYGFYTZAQKWSZ-UHFFFAOYSA-N,BAPJBEWLBFYGME-UHFFFAOYSA-N,DTXSID9024691|,DTXSID4020533|,DTXSID2025688|,DTXSID4029357|,DTXSID0024183|,1,0,0,1,1,0,1,0,1,1,0.952112366940097,0.724,6.3272676139249,3.8897514728975,1.79700417009911,0.274,-0.0294832941176465,290.558016,0.7,-270.885943415225
DTXSID6068563,NaN,0,1,0.579696723807267,0.596135418542237,840-65-3|,131-57-7|,120-51-4|,606-28-0|,131-17-9|,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,DXGLGDHPHMLXJC-UHFFFAOYSA-N,SESFRYSPDFLNCH-UHFFFAOYSA-N,NQSMEZJWJJVYOI-UHFFFAOYSA-N,QUDWYFHPNIMBFC-UHFFFAOYSA-N,DTXSID6029202|,DTXSID3022405|,DTXSID8029153|,DTXSID2060549|,DTXSID7020392|,0,0,1,0,1,0,1,1,1,1,0.723738795319355,0.586,9.38749350781403,4.57533670403177,1.10413207268194,1.315,-0.0558360612244898,3894.900081,0.695453514739229,52.6121172653058
DTXSID1060134,NaN,1,1,0.774188831705384,0.887094415852692,57-11-4|,57-10-3|,408-35-5|,2724-58-5|,65119-95-1|,QIQXTHQIDYTFRH-UHFFFAOYSA-N,IPCSVZSSVZVIGE-UHFFFAOYSA-N,IPCSVZSSVZVIGE-UHFFFAOYSA-N,XDOFQFKRPWOURC-UHFFFAOYSA-N,YGTSVJQQDISEHZ-UHFFFAOYSA-N,DTXSID8021642|,DTXSID2021602|,DTXSID2041127|,DTXSID1040790|,DTXSID50337656|,1,1,1,1,1,1,1,1,1,1,1.33649429880921,0.402,7.63918696733974,5.30617564930715,1.51068154467369,0.152,-0.0811224557752495,3653.500474,0.691846960168609,-647.482018250774
DTXSID8027587,NaN,1,1,0.439969431745229,0.565476218685141,139-13-9|,77-92-9|,87-99-0|,56-84-8|,50-99-7|,MGFYIUFZLHCRTH-UHFFFAOYSA-N,KRKNYBCHXYNGOX-UHFFFAOYSA-N,HEBKCHPVOIAQTA-UHFFFAOYSA-N,CKLJMWTZIZZHCS-UHFFFAOYSA-N,WQZGKKKJIJFFOK-UHFFFAOYSA-N,DTXSID6020939|,DTXSID3020332|,DTXSID7042514|,DTXSID7022621|,DTXSID7022910|,0,1,1,1,1,1,1,1,1,1,0.796943505483474,1.733,8.5041303914711,5.19348145158084,1.47151149151043,0.579,-1.203621,2944.691607,0.84875,94.4255257499998
DTXSID8027161,NaN,1,1,0.715786206995242,0.857893103497621,506-52-5|,557-61-9|,112-92-5|,1454-85-9|,36653-82-4|,IRHTZOCLLONTOC-UHFFFAOYSA-N,CNNRPFQICPFDPO-UHFFFAOYSA-N,GLDOVTGHNKAZLK-UHFFFAOYSA-N,GOQYKNQRPGWPLP-UHFFFAOYSA-N,BXWNKGSJHAJOGX-UHFFFAOYSA-N,DTXSID3027162|,DTXSID1025803|,DTXSID8026935|,DTXSID3051460|,DTXSID4027991|,1,1,1,1,1,1,1,1,1,1,1.47537533361471,0.375,7.64705625189367,4.57066607934252,1.53112851121897,0.205,-0.0658046336000331,4244.38784900004,0.594276596408999,-1022.18082228799
DTXSID5024269,NaN,1,1,0.350407298770175,0.481490706023691,75-05-8|,107-19-7|,50-00-0|,107-13-1|,110-00-9|,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVDSBUOJIPERQY-UHFFFAOYSA-N,WSFSSNUMVMOOMR-UHFFFAOYSA-N,NLHHRLWOUZZQLW-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,DTXSID7020009|,DTXSID5021883|,DTXSID7020637|,DTXSID5020029|,DTXSID6020646|,1,1,1,1,0,1,1,1,0,1,0.637958196994418,0.096,2.98399692069364,3.25058095756593,1.31467818922707,0.288,-0.00960400000000002,0,0.875,-39.9899988888889
DTXSID9024306,NaN,1,1,0.350407298770175,0.481490706023691,75-05-8|,107-19-7|,50-00-0|,107-13-1|,110-00-9|,WEVYAHXRMPXWCK-UHFFFAOYSA-N,TVDSBUOJIPERQY-UHFFFAOYSA-N,WSFSSNUMVMOOMR-UHFFFAOYSA-N,NLHHRLWOUZZQLW-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,DTXSID7020009|,DTXSID5021883|,DTXSID7020637|,DTXSID5020029|,DTXSID6020646|,1,1,1,1,0,1,1,1,0,1,0.637958196994418,0.096,2.98399692069364,3.25058095756593,1.31467818922707,0.288,-0.00960400000000002,0,0.875,-39.9899988888889
DTXSID9021550,NaN,1,1,0.365739597050535,0.682869798525268,108-95-2|,110-86-1|,109-97-7|,109-00-2|,626-64-2|,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,KAESVJOAVNADME-UHFFFAOYSA-N,GRFNBEZIAWKNCO-UHFFFAOYSA-N,GCNTZFIIOFTKIY-UHFFFAOYSA-N,DTXSID5021124|,DTXSID9021924|,DTXSID5021910|,DTXSID1051563|,DTXSID2052310|,1,1,1,1,1,1,1,1,1,1,0.772697059323676,0.341,5.89036511530475,3.78451678271131,0.554386750223814,0.484,-0.0942490000000001,0,0.758744855967078,-949.923865555555
DTXSID4021551,NaN,1,1,0.379718559874357,0.535350782749705,107-13-1|,107-19-7|,108-95-2|,109-97-7|,110-86-1|,NLHHRLWOUZZQLW-UHFFFAOYSA-N,TVDSBUOJIPERQY-UHFFFAOYSA-N,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,KAESVJOAVNADME-UHFFFAOYSA-N,JUJWROOIHBZHMG-UHFFFAOYSA-N,DTXSID5020029|,DTXSID5021883|,DTXSID5021124|,DTXSID5021910|,DTXSID9021924|,1,1,1,1,1,0,1,1,1,1,0.819263952917908,0.341,4.73336549156886,3.78887607379901,0.501027749229188,0.311,-0.153925444444445,0,0.761145404663923,-96.9800282222223
DTXSID6043917,NaN,1,1,0.478385698508024,0.584684352066538,87-99-0|,139-13-9|,56-84-8|,56-86-0|,6915-15-7|,HEBKCHPVOIAQTA-UHFFFAOYSA-N,MGFYIUFZLHCRTH-UHFFFAOYSA-N,CKLJMWTZIZZHCS-UHFFFAOYSA-N,WHUUTDBJXJRKMK-UHFFFAOYSA-N,BJEPYKJPYRNKOW-UHFFFAOYSA-N,DTXSID7042514|,DTXSID6020939|,DTXSID7022621|,DTXSID5020659|,DTXSID0027640|,1,0,1,1,1,1,1,1,1,1,0.963870505142017,1.575,7.51763306315545,5.33123943823022,1.40982846731641,0.744,-1.126628,2039.865616,0.865,-302.535686750001
DTXSID3027164,NaN,1,1,0.363929768730743,0.527456387177898,461-58-5|,79-06-1|,57-13-6|,123-31-9|,108-46-3|,QGBSISYHAICWAH-UHFFFAOYSA-N,HRPVXLWXLXDGHG-UHFFFAOYSA-N,XSQUKJJJFZCRTK-UHFFFAOYSA-N,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,GHMLBKRAJCXXBS-UHFFFAOYSA-N,DTXSID1020354|,DTXSID5020027|,DTXSID4021426|,DTXSID7020716|,DTXSID2021238|,0,1,1,1,1,1,1,1,1,1,1.22329670762322,1.238,5.63153852180232,4.32714446480592,0.975837354455012,0.715,-0.491889827160493,8.128512,0.769444444444444,76.6250894197531
