MoleculeID,Clint_exp,Clint_pred,Clint_predRange,AD_Clint,AD_index_Clint,Conf_index_Clint,Clint_CAS_neighbor_1,Clint_CAS_neighbor_2,Clint_CAS_neighbor_3,Clint_CAS_neighbor_4,Clint_CAS_neighbor_5,Clint_InChiKey_neighbor_1,Clint_InChiKey_neighbor_2,Clint_InChiKey_neighbor_3,Clint_InChiKey_neighbor_4,Clint_InChiKey_neighbor_5,Clint_DTXSID_neighbor_1,Clint_DTXSID_neighbor_2,Clint_DTXSID_neighbor_3,Clint_DTXSID_neighbor_4,Clint_DTXSID_neighbor_5,Clint_Exp_neighbor_1,Clint_Exp_neighbor_2,Clint_Exp_neighbor_3,Clint_Exp_neighbor_4,Clint_Exp_neighbor_5,Clint_pred_neighbor_1,Clint_pred_neighbor_2,Clint_pred_neighbor_3,Clint_pred_neighbor_4,Clint_pred_neighbor_5,maxHBint2,minHBint2,SHBd,nN,BCUTp_1h,minHBa,MLFER_A,ndO,nBase,GATS5e,SRW4,MDEO_12,AATS1i,MLFER_BO,SpMax4_Bhm,maxHBint9,ETA_dBetaP,ATSC0p,ATS3p,XLogP,maxHssNH,minHBint10,khs_ssNH,nssNH,mindssS,nTG12Ring,ATS4i,SRW6,MPC5,khs_ddsN,SdCH2,nF6Ring,nHBint7
DTXSID30886238,NaN,7.73,[3:26.04],1,0.221,0.444,CHEMBL1917458,172733-08-3,144060-53-7,460081-99-6,150408-73-4,QWEDSNMFNSHPJW-UHFFFAOYSA-N,VJYDOJXJUCJUHL-UHFFFAOYSA-N,BQSJTQLCZDPROO-UHFFFAOYSA-N,GLUDVMFRXKAGHO-UHFFFAOYSA-N,WKJDXKWFGJWGAS-UHFFFAOYSA-N,?,?,DTXSID8048650,DTXSID9048510,DTXSID8048785,3,50.12,7,7.69,3.24,7.8,4.04,8.53,5.42,5.53,6.20312608894771,6.20312608894771,1.5509473055527,3,11.2020756230183,0.231053243461396,0.793,2,0,0.824773883504567,5.54126354515843,0,148.805926654374,1.769,3.53605030449743,6.00402669602967,0.13793,12.6128769798208,145.516754687698,4.324,0,0.104445168881729,0,0,0,0,15764.145933909,7.11720550316434,101,0,0,0,0
DTXSID7020267,NaN,0,[0:5.57],0,0.507,0.454,309-00-2,1024-57-3,76-44-8,789-02-6,32598-13-3,QBYJBZPUGVGKQQ-UHFFFAOYSA-N,ZXFXBSWRVIQKOD-UHFFFAOYSA-N,FRCCEHPWNOQAEU-UHFFFAOYSA-N,CVUGPAFCQJIYDT-UHFFFAOYSA-N,UQMGJOKDKOLIDP-UHFFFAOYSA-N,DTXSID8020040,DTXSID1024126,DTXSID3020679,DTXSID6022345,DTXSID5022514,0,0,4.57,15.3,0,0,11.03,0,0,28.28,0,0,0,0,15.8327597050676,1.24813614540466,0.041,0,0,1.60073358758785,5.24174701505964,0,138.785492002669,0.319,3.623400758868,0,-0.58333,7.9626515618205,200.876382023943,4.355,0,0,0,0,0,0,10568.0269953371,6.98933526597456,119,0,0,1,0
DTXSID7021281,NaN,26.59,[4.04:76.14],0,0.063,0.313,114-07-8,53123-88-9,989-51-5,2392-39-4,1260-17-9,ULGZDMOVFRHVEP-UHFFFAOYSA-N,QFJCIRLUMZQUOT-UHFFFAOYSA-N,WMBWREPUVVBILR-UHFFFAOYSA-N,VQODGRNSFPNSQE-UHFFFAOYSA-N,DGQLVPJVXFOQEV-UHFFFAOYSA-N,DTXSID4022991,DTXSID5023582,DTXSID1029889,DTXSID3047429,DTXSID9022817,4.04,50.12,135,9.63,88.8,29.06,26.82,27.13,5.65,34.68,0,0,3.63329778708507,0,13.4344057427939,5.51880451801579,2.374,1,0,0.819779685705159,6.25575004175337,9.07212925095343,147.856207335818,5.731,3.69562588004595,4.99549114078473,-0.61607,24.3942482149365,465.430803472151,0.0429999999999989,0,3.11462246652215,0,0,0,2,76605.918788336,7.89394513823596,267,0,4.46210260386829,0,8
DTXSID5069207,NaN,10.69,[4.3:21.26],1,0.274,0.536,33089-61-1,642-72-8,CHEMBL1981917,486-12-4,5786-26-5,QXAITBQSYVNQDR-UHFFFAOYSA-N,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,PQWQVZVWCFLQGK-UHFFFAOYSA-N,CBEQULMOCCWAQT-UHFFFAOYSA-N,HTGHLKRKXHUWOW-UHFFFAOYSA-N,DTXSID5023871,DTXSID7047859,?,DTXSID3023718,?,33.3,8.36,13.18,4.3,7.94,5.41,4.63,8.55,12.14,11.66,0,0,0,2,9.30535360824176,1.92981969639708,0.003,1,2,1.34988871140435,5.05624580534831,0.5,145.24121151218,1.066,3.21743214190289,0,0.14286,9.03585219797236,108.571521626188,3.882,0,0,0,0,0,0,12328.972840587,6.50578406012823,44,0,0,0,0
DTXSID6024175,1.58,1.58,[1.58:3.07],1,1,0.84,57837-19-1,26225-79-6,149979-41-9,34256-82-1,51218-45-2,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,IRCMYGHHKLLGHV-UHFFFAOYSA-N,LHTJZXMWYGUVJS-UHFFFAOYSA-N,VTNQPKFIQCLBDU-UHFFFAOYSA-N,WVQBLGZPHOPPFO-UHFFFAOYSA-N,DTXSID6024175,DTXSID8034580,DTXSID7034252,DTXSID8023848,DTXSID4022448,1.58,17.64,3.35,84.71,35.37,13.99,7.68,11.01,36.15,43.49,0,0,0,1,11.228342634375,1.44444444444444,0.003,2,0,1.01070387499917,5.00394630594546,1.09204834508363,146.862106540022,1.073,2.97898186923036,0,-0.1375,9.09596191435561,115.100064198245,1.581,0,0,0,0,0,0,16216.0742649594,6.50876913697168,48,0,0,0,0
DTXSID50866653,NaN,0,[0:91.4],1,0.201,0.1,1166-52-5,102-60-3,1034-01-1,23031-25-6,654055-01-3,RPWFJAMTCNSJKK-UHFFFAOYSA-N,NSOXQYCFHDMMGV-UHFFFAOYSA-N,NRPKURNSADTHLJ-UHFFFAOYSA-N,XWTYSIMOBUGWOL-UHFFFAOYSA-N,JUVPWBCCVAWDJF-UHFFFAOYSA-N,DTXSID0048189,DTXSID9026689,DTXSID4040713,DTXSID7021310,DTXSID3040776,0,0,230,0,0,89.86,5.16,0,4.44,51.96,0,0,1.85454502149224,2,9.58351313045816,1.43486140132515,1.027,2,0,1.01706267107712,5.18738580584075,0,150.672052305531,2.792,3.27793791677381,0,-0.48077,12.3186383230107,161.487095998564,-1.126,0,0.665253767089732,0,0,0,0,28405.0053305206,6.57507584059962,37,0,0,0,0
DTXSID9036515,427,425.2,[410.91:427],1,1,0.786,57-85-2,976-71-6,630-56-8,57-83-0,63-05-8,PDMMFKSKQVNJMI-UHFFFAOYSA-N,UJVLDDZCTMKXJK-UHFFFAOYSA-N,DOMWKUIIPQCAJU-UHFFFAOYSA-N,RJKFOVLPORLFTN-UHFFFAOYSA-N,AEMFNILZOJDQLW-UHFFFAOYSA-N,DTXSID9036515,DTXSID3045930,DTXSID6043915,DTXSID3022370,DTXSID8024523,427,6.61,195,33.7,25.92,18.87,111.64,29.14,25.06,37.83,0,0,0,0,12.4790238581075,5.86356524688235,0.003,2,0,0.635332391085021,5.4510384535657,0.447213595499958,142.605989777213,0.931,3.29119369215485,0,-0.42,13.3333973699509,250.112649969169,4.628,0,0,0,0,0,3,36654.6221675294,7.07749805356923,120,0,0,0,0
DTXSID3060372,NaN,47.29,[9.13:89.19],1,0.283,0.451,119-61-9,134-84-9,148-24-3,95-87-4,2416-94-6,RWCCWEUUXYIKHB-UHFFFAOYSA-N,WXPWZZHELZEVPO-UHFFFAOYSA-N,MCJGNVYPOGVAJF-UHFFFAOYSA-N,NKTOLZVEWDHZMU-UHFFFAOYSA-N,QQOMQLYQAXGHSU-UHFFFAOYSA-N,DTXSID0021961,DTXSID9037741,DTXSID5020730,DTXSID6025145,DTXSID6022187,9.13,118,69.68,33.8,106,36.64,11.45,22.91,45.96,39.32,0,0,0,0,8.70366260516028,10.5946334089191,0.003,2,0,1.55722697226015,4.36944785246702,0,140.674539123326,0.802,2.61918191383972,0,0.27273,4.54298291761642,48.397684227396,1.513,0,0,0,0,0,0,4750.40765824255,5.81413053182507,16,0,0,0,0
DTXSID4023597,NaN,0,[0:52.44],0,0.167,0.187,25316-40-9,13292-46-1,20830-75-5,117-39-5,989-51-5,AOJJSUZBOXZQNB-UHFFFAOYSA-N,JQXXHWHPUNPDRT-RAQPKHPNSA-N,LTMHDMANZUZIPE-UHFFFAOYSA-N,UMVWYQXKBPJMOF-UHFFFAOYSA-N,WMBWREPUVVBILR-UHFFFAOYSA-N,DTXSID3030636,DTXSID6021244,DTXSID5022934,DTXSID4021218,DTXSID1029889,0,0,0,75.2,135,4.98,0,0,75.17,134.97,4.37866383375285,1.28619197385701,5.55420289132426,7,10.9490821845695,2.31386838054466,0.808,1,7,1.09531399058404,5.82008293035236,6.10985589699874,156.983517559339,6.91,3.41769002862366,6.42776168156069,-0.575,14.2928240137777,245.296600612621,-3.511,0.415775014504618,0.635923122629358,3,3,0,0,43946.6276184572,7.39449310721904,142,0,0,0,20
DTXSID8034297,NaN,24.02,[2.65:226.7],1,0.311,0.32,117-81-7,84-75-3,148477-71-8,103-23-1,49562-28-9,BJQHLKABXJIVAM-UHFFFAOYSA-N,KCXZNSGUUQJJTR-UHFFFAOYSA-N,DTDSAWVUFPGDMX-UHFFFAOYSA-N,SAOKZLXYCUGLFA-UHFFFAOYSA-N,YMTINGFKWWXKFG-UHFFFAOYSA-N,DTXSID5020607,DTXSID6025068,DTXSID6034928,DTXSID0020606,DTXSID2029874,2.65,27.7,44.6,13.56,563,18.99,57.67,56.06,12.49,49.38,0,0,0,0,10.747180669974,5.15598355252867,0.003,3,0,1.16035652265199,5.33271879326537,1.04004191152595,142.782011722095,1.132,3.39820985789723,0,-0.13393,14.1267085694784,184.720709923602,7.885,0,0,0,0,0,0,24063.7463539703,6.7945865808765,77,0,0,0,0
DTXSID2057576,NaN,16.06,[3.04:38.31],1,0.31,0.392,439-14-5,81777-89-1,CHEMBL1502752,90-94-8,55142-85-3,AAOVKJBEBIDNHE-UHFFFAOYSA-N,KIEDNEWSYUYDSN-UHFFFAOYSA-N,SLOSQZWEGNDMAF-UHFFFAOYSA-N,VVBLNCFGVYUYGU-UHFFFAOYSA-N,PHWBOXQYWZNQIN-UHFFFAOYSA-N,DTXSID4020406,DTXSID1032355,?,DTXSID2020894,DTXSID5023669,3.67,3.04,46.77,39.2,56.23,5.92,82.7,13.49,12.75,8.56,0,0,0,2,10.6991129162337,0,0.041,0,0,1.04298408431473,4.84418708645859,0,141.062827799697,0.726,3.01971145710492,0,0.1875,7.05370241220587,119.154621952735,1.938,0,0,0,0,0,0,13274.6358511777,6.3750248198281,51,0,0,0,0
DTXSID90872319,NaN,20.08,[3.04:68.01],1,0.315,0.339,90-94-8,81777-89-1,91-62-3,55142-85-3,439-14-5,VVBLNCFGVYUYGU-UHFFFAOYSA-N,KIEDNEWSYUYDSN-UHFFFAOYSA-N,LUYISICIYVKBTA-UHFFFAOYSA-N,PHWBOXQYWZNQIN-UHFFFAOYSA-N,AAOVKJBEBIDNHE-UHFFFAOYSA-N,DTXSID2020894,DTXSID1032355,DTXSID3020887,DTXSID5023669,DTXSID4020406,39.2,3.04,134,56.23,3.67,12.75,82.7,11.16,8.56,5.92,0,0,0,2,10.4096434574837,0,0.022,0,0,0.911113501137491,4.81218435537242,0,141.062827799697,0.706,3.12426795614414,0,0.1875,7.05370241220587,115.037875752433,2.214,0,0,0,0,0,0,12773.8185600694,6.31173480915291,49,0,0,0,0
DTXSID6032358,32.8,32.79,[28.59:36.99],1,1,0.952,57966-95-7,116-25-6,10605-21-7,83-67-0,1596-84-5,XERJKGMBORTKEO-UHFFFAOYSA-N,SIQZJFKTROUNPI-UHFFFAOYSA-N,TWFZGCMQGLPBSX-UHFFFAOYSA-N,YAPQBXQYLJRXSA-UHFFFAOYSA-N,NOQGZXFMHARMLW-UHFFFAOYSA-N,DTXSID6032358,DTXSID6035152,DTXSID4024729,DTXSID9026132,DTXSID9020370,32.8,13.1,24,396,2.29,23.75,9.43,7.34,8.52,2.5,7.77927016782407,1.06880595746593,1.26856788548753,4,7.99840242712894,1.89439814814815,0.855,2,0,1.28985888967812,4.46590811865458,0.408248290463863,158.284858865904,1.454,2.95089725231269,0,0,4.35373383828583,42.536102836792,0.175,0.704375,0,2,2,0,0,5759.7515784393,5.82600010738045,12,0,0,0,0
DTXSID0020232,2.06,2.07,[1.66:2.48],1,1,0.898,58-08-2,23103-98-2,123312-89-0,58-55-9,27314-13-2,RYYVLZVUVIJVGH-UHFFFAOYSA-N,YFGYUFNIOHWBOB-UHFFFAOYSA-N,XZCIYWQHDFDJIN-UHFFFAOYSA-N,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,LXZVTHMPPAYLTH-UHFFFAOYSA-N,DTXSID0020232,DTXSID1032569,DTXSID2032637,DTXSID5021336,DTXSID8024234,2.06,22.53,8.61,1.53,11.09,6.46,5.53,4.7,5.87,35.67,0,0,0,4,9.55626059964727,1.07342592592593,0.003,2,0,1.27454742573619,4.81218435537242,0,155.66969738676,1.213,2.72767526498036,0,-0.19643,4.6478462349525,69.32841051,1.552,0,0,0,0,0,0,9847.76063509021,6.39859493453521,47,0,0,0,0
DTXSID3064011,NaN,150.09,[9.47:553.36],1,0.256,0.169,828-00-2,119515-38-7,105-87-3,104-67-6,111-11-5,PHMNXPYGVPEQSJ-UHFFFAOYSA-N,QLHULAHOXSSASE-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,DTXSID6020480,DTXSID0034227,DTXSID0020654,DTXSID4034287,DTXSID2026864,863,12.56,823,9.47,817,98.31,37.7,117.96,451.33,79.34,0,0,0.778055555555556,0,9.07594454356486,4.31368055555556,0.003,0,0,1.56507312228409,4.31748811353631,1,148.689729431961,0.695,2.33355279310305,0,-0.475,5.62992837860072,79.257219388,2.892,0,0,0,0,0,0,17816.3845562018,5.82008293035236,3,0,0,0,0
DTXSID8024365,NaN,37.09,[12.5:73.7],1,0.309,0.512,72-43-5,15972-60-8,50-29-3,23184-66-9,34256-82-1,IAKOZHOLGAGEJT-UHFFFAOYSA-N,XCSGPAVHZFQHGE-UHFFFAOYSA-N,YVGGHNCTFXOJCH-UHFFFAOYSA-N,HKPHPIREJKHECO-UHFFFAOYSA-N,VTNQPKFIQCLBDU-UHFFFAOYSA-N,DTXSID9020827,DTXSID1022265,DTXSID4020375,DTXSID3034402,DTXSID8023848,12.5,62.9,12.5,100.8,84.71,19.36,42.95,24.56,33.32,36.15,0,0,0,0,11.6128046075484,0.991095294084712,0.003,0,0,1.01687096195964,4.96284463025991,0,140.691044673554,0.443,3.57976887535123,0,-0.20313,7.85887679735166,93.6024523319999,4.748,0,0,0,0,0,0,7620.25754801275,6.54391184556479,42,0,0,0,0
DTXSID9021217,2.77,2.77,[2.77:3.96],1,1,0.855,58-14-0,131341-86-1,CHEMBL1800528,882152-70-7,CHEMBL2089276,WKSAUQYGYAYLPV-UHFFFAOYSA-N,MUJOIMFVNIBMKC-UHFFFAOYSA-N,UFFMLXIMOZMLNJ-UHFFFAOYSA-N,IYNKGFHSFZKWKD-UHFFFAOYSA-N,LSIHYXGBAHHPTI-UHFFFAOYSA-N,DTXSID9021217,DTXSID2032398,?,?,?,2.77,37.05,3,54.95,52.48,16.06,5.74,5.35,7.33,14.21,0,0,1.104169186193,4,10.812695872738,0.869213325533689,0.497,0,0,1.2726239960509,4.91998092582813,0,151.334668693558,1.116,3.11058526703968,0.508161499871371,0.16176,7.33034269372097,95.9579523887919,2.681,0,0,0,0,0,0,9355.81244274068,6.4377516497364,50,0,0,0,1
DTXSID6058134,NaN,12.8,[3.14:22.46],1,0.327,0.532,CHEMBL131087,83657-24-3,CHEMBL2153595,119446-68-3,79983-71-4,XLDIGLBSLBGYAL-UHFFFAOYSA-N,FBOUIAKEJMZPQG-UHFFFAOYSA-N,SCIJCWVEPLKBGV-UHFFFAOYSA-N,BQYJATMQXGBDHF-UHFFFAOYSA-N,STMIIPIFODONDC-UHFFFAOYSA-N,?,DTXSID2040363,?,DTXSID4032372,DTXSID4034653,12.88,2.59,24.55,30.6,16.22,12.14,5.85,19.27,6.86,3.98,0,0,0.474563838109546,3,11.0097265608781,0.670005229765197,0.436,0,0,0.834936499902045,5.4249500174814,0,148.500196344904,0.945,3.3980600432311,0.352103715078985,0.12037,10.6876039998737,136.826955921698,5.691,0,0,0,0,0,0,13264.2992903636,6.94985645500077,87,0,0,0,1
DTXSID1033664,12.7,12.72,[10.96:14.48],1,1,0.889,58-18-4,521-18-6,58-22-0,797-63-7|6533-00-2|,57-83-0,GCKMFJBGXUYNAG-UHFFFAOYSA-N,NVKAWKQGWWIWPM-UHFFFAOYSA-N,MUMGGOZAMZWBJJ-UHFFFAOYSA-N,WWYNJERNGUHSAO-UHFFFAOYSA-N,RJKFOVLPORLFTN-UHFFFAOYSA-N,DTXSID1033664,DTXSID9022364,DTXSID8022371,DTXSID3036496| DTXSID3047477,DTXSID3022370,12.7,70.7,65.76,10.43,33.7,35.81,27.7,27.63,38.86,25.06,0,0,0.120287212011373,0,12.481419983891,10.914488670851,0.348,1,0,0.547065717227889,5.3890717298165,0,142.703545586732,0.927,3.13678935424205,0,-0.45455,12.2132382092373,248.132491674377,4.052,0,1.4229379830182,0,0,0,3,37575.5100605684,7.06219163228656,112,0,0,0,0
DTXSID8022371,65.76,65.65,[63.98:67.32],1,1,0.901,58-22-0,521-18-6,58-18-4,797-63-7|6533-00-2|,10161-33-8,MUMGGOZAMZWBJJ-UHFFFAOYSA-N,NVKAWKQGWWIWPM-UHFFFAOYSA-N,GCKMFJBGXUYNAG-UHFFFAOYSA-N,WWYNJERNGUHSAO-UHFFFAOYSA-N,MEHHPFQKXOUFFV-UHFFFAOYSA-N,DTXSID8022371,DTXSID9022364,DTXSID1033664,DTXSID3036496| DTXSID3047477,DTXSID0034192,65.76,70.7,12.7,10.43,37.4,27.63,27.7,35.81,38.86,34.23,0,0,0.231398323122484,0,12.4421204873746,10.4492108930732,0.348,1,0,0.580869387145016,5.32300997913841,0,142.608760687586,0.9,3.13623559721626,0,-0.45238,11.532072730188,231.138704880924,3.635,0,2.72757250315754,0,0,0,3,34380.7978375319,6.97447891102505,106,0,0,0,0
DTXSID9025536,0,0,[0:1.56],1,1,0.772,583-39-1,149-30-4|2492-26-4|,66215-27-8,95-16-9,21564-17-0,YHMYGUUIMTVXNW-UHFFFAOYSA-N,YXIWHUQXZSMYRE-UHFFFAOYSA-N,LVQDKIWDGQRHTE-UHFFFAOYSA-N,IOJUPLGTWVMSFF-UHFFFAOYSA-N,TUBQDCKAWGHZPF-UHFFFAOYSA-N,DTXSID9025536,DTXSID1020807| DTXSID1026035,DTXSID6023999,DTXSID7024586,DTXSID6032647,0,39.44,0,18.9,29.6,25.15,39.4,4.74,18.9,29.61,1.37320111046546,1.37320111046546,0.837047325102881,2,9.76603246353336,3.28105967078189,0.391,0,0,1.00247395237698,4.4188406077966,0,149.401689042776,1.031,2.70080435783014,0,0.1,6.00400129068375,52.476159034547,1.993,0.41852366255144,0,0,2,0,0,4060.59726472145,5.89989735358249,26,0,0,0,0
DTXSID60889777,NaN,8.96,[3:20.58],0,0.194,0.461,135062-02-1,1175526-27-8,116649-85-5,956136-95-1,473289-62-2,FAEKWTJYAYMJKF-UHFFFAOYSA-N,OPXIRFWNLBDKQB-UHFFFAOYSA-N,LDXDSHIEDAPSSA-UHFFFAOYSA-N,GXALXAKNHIROPE-UHFFFAOYSA-N,FXKFFTMLFPWYFH-UHFFFAOYSA-N,DTXSID3023552,DTXSID80151807,DTXSID1046685,?,DTXSID7047356,29.51,25.12,3.81,3,5.55,9.89,8.66,9.56,12.55,9.8,7.07557093072226,4.50429331223117,1.59553803378619,1,10.8312152093385,2.52643300799385,0.959,4,0,0.413287173775614,5.27299955856375,0,146.425806850547,2.025,3.46942749299833,0,-0.34167,18.2327885156658,197.183102770884,6.28,0.387225234486708,0,1,1,0,0,30348.8502429938,6.61873898351722,30,0,0,0,0
DTXSID6040375,NaN,1.16,[0.22:16.5],1,0.224,0.389,111-76-2,67-63-0,123-91-1,1634-04-4,120-80-9,POAOYUHQDCAZBD-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,YCIMNLLNPGFGHC-UHFFFAOYSA-N,DTXSID1024097,DTXSID7020762,DTXSID4020533,DTXSID3020833,DTXSID3020257,0.85,0.22,0.69,0.92,42.3,8.23,4,0.81,0.65,16.84,0,0,1.40166666666667,0,6.46150556636247,8.08476851851852,0.604,0,0,0.848947312189747,3.43398720448515,0,152.161244013033,0.688,1.68791495902825,0,-0.5,2.91562387818375,26.813579103037,-0.39,0,0,0,0,0,0,4740.50292356934,4.67282883446191,0,0,0,0,0
DTXSID2036245,NaN,2.13,[0.18:14.49],0,0.121,0.324,64-17-5,67-63-0,142-62-1,67-56-1,97-61-0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,FUZZWVXGSFPDMH-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,OVBFMEVBMNZIBR-UHFFFAOYSA-N,DTXSID9020584,DTXSID7020762,DTXSID7021607,DTXSID2021731,DTXSID9021633,3.96,0.22,33.6,0.18,10.2,1.67,4,3.49,5.71,3.13,8.90015432098765,7.25304783950617,2.08055555555556,0,3.60567216468264,6.97222222222222,1.179,1,0,0,2.94443897916644,0,166.07970772746,0.401,0.100293758739851,0,-0.1875,0.730467694465333,2.139071944,-0.23,0,0,0,0,0,0,184.917652024249,4.00733318523247,0,0,0,0,0
DTXSID0041270,NaN,140.46,[9.47:502.87],1,0.393,0.239,105-87-3,104-67-6,111-82-0,111-11-5,2687-96-9,HIGQPQRQIQDZMP-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,NJPQAIBZIHNJDO-UHFFFAOYSA-N,DTXSID0020654,DTXSID4034287,DTXSID5026889,DTXSID2026864,DTXSID4042206,823,9.47,445.2,817,19.1,117.96,451.33,65.22,79.34,28.65,0,0,0,0,9.15008213996492,4.88808673469388,0.003,1,0,1.05096355841536,4.48863636973214,0.5,146.172801168788,0.473,2.74285576610551,0,-0.40385,7.45526759939469,95.9655142713388,4.351,0,0,0,0,0,0,18859.5881721968,5.87211778947542,8,0,0,0,0
DTXSID8035180,NaN,10.91,[8.97:12.85],1,0.998,0.937,584-79-2|28434-00-6|,50471-44-8,4674-50-4,35554-44-0,93-15-2,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,FSCWZHGZWWDELK-UHFFFAOYSA-N,WTOYNNBCKUYIKC-UHFFFAOYSA-N,PZBPKYOVPCNPJY-UHFFFAOYSA-N,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,DTXSID8035180| DTXSID2039336,DTXSID4022361,DTXSID8047050,DTXSID8024151,DTXSID5025607,10.9,18.34,172,1.02,26.56,17.68,11.5,9.54,25.67,15.4,0,0,0,0,9.98676350740417,5.66075727513228,0.003,2,0,2.01109096076197,5.23110861685459,0.707106781186548,142.931679998069,0.9,3.25968691621521,0,-0.27273,11.2821807807839,148.543086994792,3.714,0,0,0,0,0,0,22046.7283244805,6.80128303447162,58,0,3.67317259751714,0,0
DTXSID7026156,NaN,28.3,[9.13:71.2],1,0.257,0.44,134-84-9,101-86-0,60-09-3,148-24-3,119-61-9,WXPWZZHELZEVPO-UHFFFAOYSA-N,GUUHFMWKWLOQMM-UHFFFAOYSA-N,QPQKUYVSJWQSDY-UHFFFAOYSA-N,MCJGNVYPOGVAJF-UHFFFAOYSA-N,RWCCWEUUXYIKHB-UHFFFAOYSA-N,DTXSID9037741,DTXSID4026684,DTXSID6024460,DTXSID5020730,DTXSID0021961,118,14.36,15.7,69.68,9.13,11.45,31.56,20.85,22.91,36.64,0,0,0,2,8.75838577134677,9.92872850529101,0.003,2,0,1.32762964489776,4.51085950651685,0,145.66398635039,1.149,2.78129314156716,0,0.38462,4.03070264390642,54.084885834849,4.776,0,0,0,0,0,0,5784.2880935791,5.9427993751267,25,0,0,0,0
DTXSID3060405,NaN,25.61,[10.9:61.09],1,0.229,0.485,93-15-2,97-53-0,94-59-7,50471-44-8,584-79-2|28434-00-6|,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,RRAFCDWBNXTKKO-UHFFFAOYSA-N,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,FSCWZHGZWWDELK-UHFFFAOYSA-N,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,DTXSID5025607,DTXSID9020617,DTXSID0021254,DTXSID4022361,DTXSID8035180| DTXSID2039336,26.56,103.62,14.12,18.34,10.9,15.4,11.07,18.27,11.5,17.68,0,0,0,0,8.24371939630385,4.96064814814815,0.003,1,0,2.1035507864084,4.26267987704132,0.5,146.283121294157,0.477,2.33355279310305,0,-0.225,5.22025708428583,53.844452554,2.014,0,0,0,0,0,0,10426.2299788728,5.70711026474888,6,0,3.46467592592593,0,0
DTXSID8047898,NaN,49.39,[4.04:117.4],0,0.045,0.287,114-07-8,126-14-7,1260-17-9,53123-88-9,989-51-5,ULGZDMOVFRHVEP-UHFFFAOYSA-N,ZIJKGAXBCRWEOL-UHFFFAOYSA-N,DGQLVPJVXFOQEV-UHFFFAOYSA-N,QFJCIRLUMZQUOT-UHFFFAOYSA-N,WMBWREPUVVBILR-UHFFFAOYSA-N,DTXSID4022991,DTXSID3042423,DTXSID9022817,DTXSID5023582,DTXSID1029889,4.04,194,88.8,50.12,135,29.06,42.01,34.68,26.82,27.13,0,0,4.25554097120941,0,13.4407118800866,5.54066178618165,2.964,1,0,0.843978390077357,6.42486902390539,14.0791335876114,148.425298877802,7.302,3.71487532525066,4.8853590357015,-0.6306,28.406453921327,533.112869932641,-1.494,0,1.74879612418778,0,0,0,2,88504.9998475396,8.05484022110102,314,0,4.50181717198636,0,13
DTXSID70974103,NaN,46.67,[4.04:113.85],0,0.056,0.287,114-07-8,1260-17-9,126-14-7,53123-88-9,989-51-5,ULGZDMOVFRHVEP-UHFFFAOYSA-N,DGQLVPJVXFOQEV-UHFFFAOYSA-N,ZIJKGAXBCRWEOL-UHFFFAOYSA-N,QFJCIRLUMZQUOT-UHFFFAOYSA-N,WMBWREPUVVBILR-UHFFFAOYSA-N,DTXSID4022991,DTXSID9022817,DTXSID3042423,DTXSID5023582,DTXSID1029889,4.04,88.8,194,50.12,135,29.06,34.68,42.01,26.82,27.13,3.93448409338987,3.93448409338987,3.35013014797029,0,13.2390074657043,5.58528571804221,2.706,1,0,0.827105714902649,6.25575004175337,10.9386432798659,147.856207335818,5.66,3.71448461357838,5.00159684545881,-0.61607,24.3942482149365,466.970518553302,-0.188000000000001,0,1.81982382892121,0,0,0,2,76937.4806925114,7.89394513823596,271,0,4.47878515539415,0,11
