MoleculeID,LogKM_exp,LogKM_pred,KM_predRange,AD_KM,AD_index_KM,Conf_index_KM,KM_CAS_neighbor_1,KM_CAS_neighbor_2,KM_CAS_neighbor_3,KM_CAS_neighbor_4,KM_CAS_neighbor_5,KM_InChiKey_neighbor_1,KM_InChiKey_neighbor_2,KM_InChiKey_neighbor_3,KM_InChiKey_neighbor_4,KM_InChiKey_neighbor_5,KM_DTXSID_neighbor_1,KM_DTXSID_neighbor_2,KM_DTXSID_neighbor_3,KM_DTXSID_neighbor_4,KM_DTXSID_neighbor_5,LogKM_Exp_neighbor_1,LogKM_Exp_neighbor_2,LogKM_Exp_neighbor_3,LogKM_Exp_neighbor_4,LogKM_Exp_neighbor_5,LogKM_pred_neighbor_1,LogKM_pred_neighbor_2,LogKM_pred_neighbor_3,LogKM_pred_neighbor_4,LogKM_pred_neighbor_5,MAXDP,nCl,nHBDon,nHBa,SpMax_Dt,SaasC,ATS5e,VAdjMat,nF9HeteroRing,GATS8c,GATS1v,SpMax_Dzv
DTXSID7037478,NaN,-0.66,[-1.15:0.19],1,0.303,0.408,95-16-9,21564-17-0,94-52-0,132-64-9,3811-49-2,IOJUPLGTWVMSFF-UHFFFAOYSA-N,TUBQDCKAWGHZPF-UHFFFAOYSA-N,XPAZGLFMMUODDK-UHFFFAOYSA-N,TXCDCPKCNAJMEE-UHFFFAOYSA-N,OUNSASXJZHBGAI-UHFFFAOYSA-N,DTXSID7024586,DTXSID6032647,DTXSID8020965,DTXSID2021993,DTXSID7041885,-0.86,-1.01,-1.15,1.35,-1.15,-0.99,-0.68,-0.88,0.39,-0.2,1.19437242798354,0,0,2,116.294151329399,1.31648148148148,285.248956,4.70043971814109,1,0,0.83309699672733,31.4027114555787
DTXSID3052858,NaN,-0.98,[-1.24:-0.72],1,0.489,0.683,2631-40-5,96-96-8,63-25-2,3766-81-2,60-51-5,QBSJMKIUCUGGNG-UHFFFAOYSA-N,QFMJFXFXQAFGBO-UHFFFAOYSA-N,CVXBEEMKQHEXEN-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,MCWXGJITAZMZEV-UHFFFAOYSA-N,DTXSID6042072,DTXSID3044750,DTXSID9020247,DTXSID4058077,DTXSID7020479,-1.25,-0.87,-1.18,-0.52,-1.01,-0.78,-0.85,-0.84,-0.74,-0.91,4.26253779289494,0,1,3,60.6558321137596,0.590367535903251,275.224236,4.70043971814109,0,0.578203404229274,1.04247181203431,41.1905255390502
DTXSID9044669,NaN,-0.63,[-1.13:-0.13],0,0.037,0.38,16958-92-2,91-96-3,5124-25-4,119-47-1,83-79-4,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,DTXSID9027786,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID6021248,-0.43,-1.5,-0.66,0.03,-0.59,0.83,-0.49,-0.73,-0.24,0.6,5.87534698534985,0,10,16,977.656982899159,1.06456845889899,2296.484368,7,0,1.22172917681668,0.927123003483764,676.276204413133
DTXSID1038822,NaN,-0.69,[-1.03:-0.35],1,0.51,0.639,85-68-7,119-12-0,84-74-2,115-86-6,2104-64-5,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,XZZNDPSIHUTMOC-UHFFFAOYSA-N,AIGRXSNSLVJMEA-UHFFFAOYSA-N,DTXSID3020205,DTXSID2042355,DTXSID2021781,DTXSID1021952,DTXSID7022174,-1.03,-0.7,-0.4,-0.76,0.02,-0.4,-0.29,-0.4,-0.45,0.28,4.92098163574174,0,0,4,172.77717503545,1.00848206000082,542.145992000001,5.52356195605701,0,0.592389922141956,1.01902270968327,130.106918944895
DTXSID1074913,NaN,-0.65,[-1.15:-0.15],0,0.243,0.504,62-44-2,98-54-4,156-43-4,80-05-7,101-53-1,CPJSUEIXXCENMM-UHFFFAOYSA-N,QHPQWRBYOIRBIT-UHFFFAOYSA-N,IMPPGHMHELILKG-UHFFFAOYSA-N,IISBACLAFKSPIT-UHFFFAOYSA-N,HJSPWKGEPDZNLK-UHFFFAOYSA-N,DTXSID1021116,DTXSID1020221,DTXSID0025864,DTXSID7020182,DTXSID9047962,-0.55,-0.87,-1.24,0.27,-0.86,-0.8,-0.77,-0.62,-0.43,-0.72,2.46308673469388,0,2,3,25.0207459089954,0,367.037,4.16992500144231,0,2.58783487245096,1.56774485312117,29.6225154176133
DTXSID9034490,NaN,-0.71,[-0.82:-0.6],0,0.306,0.695,74-97-5,62-53-3,106-93-4,75-09-2,75-25-2,JPOXNPPZZKNXOV-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,PAAZPARNPHGIKF-UHFFFAOYSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,DIKBFYAXUHHXCS-UHFFFAOYSA-N,DTXSID4021503,DTXSID8020090,DTXSID3020415,DTXSID0020868,DTXSID1021374,-0.74,-0.78,-0.83,-0.51,-0.7,-0.68,-0.67,-0.76,-0.78,-0.84,1.09722222222222,0,1,1,2.73205080756888,0,0,2.58496250072116,0,0,0.694635908346809,2.18026757106812
DTXSID4047961,NaN,-0.97,[-1.25:-0.69],1,0.353,0.596,117-79-3,101-53-1,119-56-2,330-54-1,62-44-2,XOGPDSATLSAZEK-UHFFFAOYSA-N,HJSPWKGEPDZNLK-UHFFFAOYSA-N,AJYOOHCNOXWTKJ-UHFFFAOYSA-N,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,CPJSUEIXXCENMM-UHFFFAOYSA-N,DTXSID6020068,DTXSID9047962,DTXSID50870472,DTXSID0020446,DTXSID1021116,-1.06,-0.86,-0.89,-1.45,-0.55,-0.47,-0.72,-1.17,-0.65,-0.8,5.00061728395062,1,1,3,99.0676277353945,2.75192302847065,285.773834,5,0,1.54124049188806,0.717585566851351,47.1559241685048
DTXSID1063352,NaN,-0.03,[-0.49:0.43],1,0.409,0.535,84-74-2,333-41-5,1582-09-8,121-75-5,119-12-0,DOIRQSBPFJWKBE-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,DTXSID2021781,DTXSID9020407,DTXSID4021395,DTXSID4020791,DTXSID2042355,-0.4,0.07,0.62,0.29,-0.7,-0.4,0.36,-0.56,-0.68,-0.29,4.3128480095742,0,0,4,123.778182665452,0,827.353916000002,5.16992500144231,0,1.2147725725421,1.2859871247891,87.2809393294502
DTXSID5063360,NaN,0.02,[-0.68:0.72],0,0.082,0.33,83-79-4,13358-11-7,120-78-5,57117-44-9,79060-60-9,JUVIOZPCNVVQFO-UHFFFAOYSA-N,MVKYQJHRHHQPDM-UHFFFAOYSA-N,AFZSMODLJJCVPP-UHFFFAOYSA-N,JEYJJJXOFWNEHN-UHFFFAOYSA-N,SNWFMKXFMVHBKD-UHFFFAOYSA-N,DTXSID6021248,DTXSID9042176,DTXSID1020146,DTXSID2069155,DTXSID1075270,-0.59,0.31,-0.91,1,0.43,0.6,0.2,0.9,0.94,1.06,6.58367002282496,0,0,4,814.86151981894,4.08574200050391,866.622056,6,4,0.876668153711271,0.687486132226466,128.470048370098
DTXSID5063364,NaN,-0.06,[-0.81:0.69],1,0.229,0.397,117-81-7,78-42-2,67614-33-9,125116-23-6,91-96-3,BJQHLKABXJIVAM-UHFFFAOYSA-N,GTVWRXDRKAHEAD-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,DTXSID5020607,DTXSID0021414,DTXSID3020621,DTXSID4034497,DTXSID5059034,0.44,-0.29,0.69,0.23,-1.5,0.27,0.8,0.44,0.4,-0.49,6.34088872354497,0,1,3,267.614165116271,4.99546198875046,1684.233664,6,0,0.375868112191364,1.18303503199789,170.544679152513
DTXSID3047053,NaN,0.5,[0.11:0.89],1,0.606,0.686,79-92-5,1678-98-4,98-51-1,535-77-3,141-93-5,CRPUJAZIXJMDBK-UHFFFAOYSA-N,FFROMNOQCNVNIH-UHFFFAOYSA-N,QCWXDVFBZVHKLV-UHFFFAOYSA-N,XCYJPXQACVEIOS-UHFFFAOYSA-N,AFZZYIJIWUTJFO-UHFFFAOYSA-N,DTXSID8026488,DTXSID80168374,DTXSID1024704,DTXSID2060206,DTXSID1022003,0.96,0.91,0.31,0.07,0.09,0.39,0.92,0.3,0.07,0.06,0.333333333333333,0,0,0,41.385547609247,0,387.082668,4.32192809488736,0,0.00486405117628395,1.25,22.53895702978
DTXSID8029365,NaN,-1.04,[-1.43:-0.65],0,0.134,0.487,88-98-2,603-11-2,3296-90-0,122-34-9,479-27-6,ILUAAIDVFMVTAU-UHFFFAOYSA-N,KFIRODWJCYBBHY-UHFFFAOYSA-N,CHUGKEQJSLOLHL-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,YFOOEYJGMMJJLS-UHFFFAOYSA-N,DTXSID80861676,DTXSID9060528,DTXSID9020164,DTXSID4021268,DTXSID6044432,-0.57,-1.57,-1.4,-0.94,-0.73,-1.05,-0.79,-0.65,-0.91,-0.8,3.40619598765432,0,5,7,25.438635222595,0,221.14944,4.4594316186373,0,0,1.03451179454279,24.2440162271978
DTXSID2028014,NaN,0.41,[-0.43:1.52],0,0.079,0.19,16958-92-2,78-42-2,117-81-7,67614-33-9,1544-19-0,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,GTVWRXDRKAHEAD-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,NILNWNGNABYYHH-UHFFFAOYSA-N,DTXSID9027786,DTXSID0021414,DTXSID5020607,DTXSID3020621,DTXSID20165620,-0.43,-0.29,0.44,0.69,2.79,0.83,0.8,0.27,0.44,0.21,5.18709445520131,0,0,4,623.828733208356,0,2118.5208,6.49185309632967,0,1.11164563289349,1.43019778552085,641.089307758548
DTXSID5027564,NaN,-0.72,[-1.14:-0.3],1,0.44,0.592,1490-04-6,3766-81-2,96-76-4,2631-40-5,5510-99-6,NOOLISFMXDJSKH-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,ICKWICRCANNIBI-UHFFFAOYSA-N,QBSJMKIUCUGGNG-UHFFFAOYSA-N,FHTGJZOULSYEOB-UHFFFAOYSA-N,DTXSID8029650,DTXSID4058077,DTXSID2026602,DTXSID6042072,DTXSID0044440,-1.19,-0.52,-0.37,-1.25,-0.22,-0.54,-0.74,-0.1,-0.78,0.24,4.0841085600907,0,1,2,41.085081387852,0,596.650264,4.70043971814109,0,0.595399988242473,1.40979272815264,43.0568004048266
DTXSID90195070,NaN,-0.06,[-0.56:0.44],0,0.033,0.375,16958-92-2,78-42-2,117-81-7,83-79-4,67614-33-9,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,GTVWRXDRKAHEAD-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,DTXSID9027786,DTXSID0021414,DTXSID5020607,DTXSID6021248,DTXSID3020621,-0.43,-0.29,0.44,-0.59,0.69,0.83,0.8,0.27,0.6,0.44,5.06381924162407,0,0,4,1116.56970712889,0,3146.29094,6.85798099512757,0,1.09015686623298,1.48240899660773,1158.75633823645
DTXSID7044344,NaN,0.29,[-0.45:1.03],0,0.207,0.397,3864-99-1,3846-71-7,81406-37-3,66332-96-5,120068-36-2,UWSMKYBKUPAEJQ-UHFFFAOYSA-N,LHPPDQUVECZQSW-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,LGHZJDKSVUTELU-UHFFFAOYSA-N,DTXSID4038893,DTXSID4052059,DTXSID5034303,DTXSID8024109,DTXSID6074750,0.72,0.89,-0.61,-0.61,1.05,0.79,0.66,0.05,-0.34,-0.25,5.85461585097002,0,1,9,282.932281512304,-3.38495364188681,902.43526,5.85798099512757,1,0.878295043399169,1.03993585704572,156.222731863551
DTXSID7058098,NaN,0.48,[-0.61:1.73],0,0.17,0.182,120068-36-2,120068-37-3,81406-37-3,13674-87-8,1544-19-0,LGHZJDKSVUTELU-UHFFFAOYSA-N,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,ASLWPAWFJZFCKF-UHFFFAOYSA-N,NILNWNGNABYYHH-UHFFFAOYSA-N,DTXSID6074750,DTXSID4034609,DTXSID5034303,DTXSID9026261,DTXSID20165620,1.05,-0.21,-0.61,-0.52,2.79,-0.25,0.56,0.05,-0.29,0.21,6.96078891793343,10,1,14,315.908044262809,0,829.764084,5.95419631038688,0,1.33241493364548,0.594449188340196,155.505929136443
DTXSID3022532,NaN,-0.55,[-1.17:0.07],0,0.212,0.451,5124-25-4,91-96-3,119-47-1,125116-23-6,66332-96-5,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,PTCGDEVVHUXTMP-UHFFFAOYSA-N,DTXSID8052148,DTXSID5059034,DTXSID4020870,DTXSID4034497,DTXSID8024109,-0.66,-1.5,0.03,0.23,-0.61,-0.73,-0.49,-0.24,0.4,-0.34,5.36897589128244,0,3,5,306.306581768776,0.474449562232302,1185.623464,5.52356195605701,0,0.734593645401685,1.11085752934423,102.316899270513
DTXSID6044565,NaN,-0.82,[-1.21:-0.43],1,0.257,0.586,1912-24-9,122-34-9,104-40-5,3766-81-2,144-19-4,MXWJVTOOROXGIU-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,IGFHQQFPSIBGKE-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,JCTXKRPTIMZBJT-UHFFFAOYSA-N,DTXSID9020112,DTXSID4021268,DTXSID5033836,DTXSID4058077,DTXSID8027113,-1.05,-0.94,-0.23,-0.52,-1.34,-0.86,-0.91,-0.43,-0.74,-1.01,1.78156320861678,0,2,5,77.7687289882536,0,558.836552,4.90689059560852,0,1.07045403052008,1.51567586455769,95.1878513566287
DTXSID90195272,NaN,-1.17,[-1.28:-1.08],1,0.513,0.709,2212-67-1,314-40-9,579-10-2,78-59-1,78-40-0,DEDOPGXGGQYYMW-UHFFFAOYSA-N,OSOBMCTWSONQHC-UHFFFAOYSA-N,LMTGCJANOQOGPI-UHFFFAOYSA-N,HJOVHMDZYOCNQW-UHFFFAOYSA-N,DQWPFSLDHJDLRL-UHFFFAOYSA-N,DTXSID6024206,DTXSID4022020,DTXSID8060373,DTXSID8020759,DTXSID8026228,-1.08,-1.33,-1.12,-1.29,-1.09,-1.19,-0.51,-0.89,-0.86,-1.06,4.12519274376417,0,0,2,60.4643642205743,0,454.650776,4.70043971814109,0,0.00568279319136526,1.30287089717732,42.4736584077418
DTXSID2052863,NaN,-0.86,[-0.96:-0.76],1,0.529,0.792,98-10-2,88-19-7,60-51-5,96-96-8,2042-14-0,KHBQMWCZKVMBLN-UHFFFAOYSA-N,YCMLQMDWSXFTIF-UHFFFAOYSA-N,MCWXGJITAZMZEV-UHFFFAOYSA-N,QFMJFXFXQAFGBO-UHFFFAOYSA-N,BQEXDUKMTVYBRK-UHFFFAOYSA-N,DTXSID1059159,DTXSID7021362,DTXSID7020479,DTXSID3044750,DTXSID90879085,-0.71,-0.89,-1.01,-0.87,-0.8,-0.68,-0.83,-0.91,-0.85,-0.91,3.65422839506173,1,1,4,37.7342966562487,0,216.2718,4.32192809488736,0,0,1.03301201324791,27.3084208379046
DTXSID7034676,NaN,0.37,[-0.16:0.9],1,0.465,0.562,18854-01-8,333-41-5,14816-18-3,55-38-9,298-04-4,SDMSCIWHRZJSRN-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,PNVJTZOFSHSLTO-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,DTXSID0042080,DTXSID9020407,DTXSID8034324,DTXSID8020620,DTXSID0022018,1.05,0.07,0.84,-0.36,0.03,0.38,0.36,0.19,0.12,0.02,2.44587448559671,1,0,5,91.2873752908797,1.48010861957952,534.408227,5.16992500144231,0,1.02361322294272,1.15285817698874,82.5760876664336
DTXSID0027565,NaN,-0.72,[-1.29:-0.15],1,0.394,0.54,78-40-0,2212-67-1,2255-17-6,314-40-9,122-14-5,DQWPFSLDHJDLRL-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,MJNAIAPNXYJWCT-UHFFFAOYSA-N,OSOBMCTWSONQHC-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,DTXSID8026228,DTXSID6024206,DTXSID00177084,DTXSID4022020,DTXSID4032613,-1.09,-1.08,0.01,-1.33,0.03,-1.06,-1.19,-0.45,-0.51,-0.11,3.67694428697405,0,0,6,46.0204878077628,0,489.285312,4.8073549220576,0,0,1.42567949107529,44.8050183307351
DTXSID1040320,NaN,0.58,[-0.06:1.22],1,0.433,0.479,19666-30-9,112281-77-3,119-12-0,1836-77-7,60207-90-1,CHNUNORXWHYHNE-UHFFFAOYSA-N,LQDARGUHUSPFNL-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,XQNAUQUKWRBODG-UHFFFAOYSA-N,STJLVHWMYQXCPB-UHFFFAOYSA-N,DTXSID3024239,DTXSID8034956,DTXSID2042355,DTXSID0041775,DTXSID8024280,0.77,1.23,-0.7,0.75,0.7,0.06,-0.15,-0.29,1.6,0.25,4.68622094426184,2,0,6,160.200515695252,3.1036847647516,470.76737,5.4594316186373,0,0.862866314780739,0.777634381264126,98.5969965113428
DTXSID5027566,NaN,0.43,[-0.27:1.13],1,0.334,0.515,78-63-7,80-43-3,333-41-5,629-73-2,84-74-2,DMWVYCCGCQPJEA-UHFFFAOYSA-N,XMNIXWIUMCBBBL-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,GQEZCXVZFLOKMC-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID9025110,DTXSID1025017,DTXSID9020407,DTXSID1027269,DTXSID2021781,0.77,-0.01,0.07,1.67,-0.4,0.54,0.09,0.36,1.26,-0.4,2.95315021276,0,0,2,112.709211860173,0,1097.38792,5.39231742277876,0,0.877052576986453,1.34889464949002,122.556457592447
DTXSID5044940,NaN,-0.36,[-0.92:0.2],1,0.406,0.516,85-68-7,119-12-0,1241-94-7,1582-09-8,84-74-2,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,CGSLYBDCEGBZCG-UHFFFAOYSA-N,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID3020205,DTXSID2042355,DTXSID1025300,DTXSID4021395,DTXSID2021781,-1.03,-0.7,-0.15,0.62,-0.4,-0.4,-0.29,-0.31,-0.56,-0.4,4.25324917795253,0,0,4,199.150908657091,0,944.097432000002,5.4594316186373,0,0.926215365956006,1.12263949223561,120.566414739253
DTXSID4047121,NaN,-0.86,[-1.09:-0.63],1,0.324,0.632,95-16-9,21564-17-0,94-52-0,88-73-3,100-00-5,IOJUPLGTWVMSFF-UHFFFAOYSA-N,TUBQDCKAWGHZPF-UHFFFAOYSA-N,XPAZGLFMMUODDK-UHFFFAOYSA-N,BFCFYVKQTRLZHA-UHFFFAOYSA-N,CZGCEKJOLUNIFY-UHFFFAOYSA-N,DTXSID7024586,DTXSID6032647,DTXSID8020965,DTXSID0020280,DTXSID5020281,-0.86,-1.01,-1.15,-0.58,-0.48,-0.99,-0.68,-0.88,-0.08,-0.13,3.2823686696901,0,0,2,70.8407559719416,0.380740740740741,121.716416,4.4594316186373,1,0,0.797383849196053,21.0244092940225
DTXSID5020366,NaN,0.96,[0.08:1.84],0,0.191,0.364,107-50-6,117-81-7,540-97-6,78-42-2,67614-33-9,GSANOGQCVHBHIF-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,IUMSDRXLFWAGNT-UHFFFAOYSA-N,GTVWRXDRKAHEAD-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,DTXSID8059348,DTXSID5020607,DTXSID6027183,DTXSID0021414,DTXSID3020621,1.48,0.44,2.34,-0.29,0.69,1.68,0.27,1.79,0.8,0.44,5.84267210781189,1,0,5,428.504400990907,0,2065.327824,5.85798099512757,0,1.09144642374648,1.00276297471098,135.507180571307
DTXSID5044942,NaN,0.36,[-0.21:0.7],1,0.315,0.517,67614-33-9,52918-63-5,67375-30-8,61949-76-6,85-68-7,NYPJDWWKZLNGGM-UHFFFAOYSA-N,OWZREIFADZCYQD-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DTXSID3020621,DTXSID8020381,DTXSID7041201,DTXSID0038338,DTXSID3020205,0.69,0.51,0.7,0.37,-1.03,0.44,0.24,0.13,0.15,-0.4,6.69471709337239,0,0,4,255.257420621231,8.53674293336214,729.822128,5.95419631038688,0,1.65147893875001,0.636196603480262,178.735425714444
DTXSID3068417,NaN,-0.56,[-1.19:0.07],0,0.133,0.412,91-96-3,5124-25-4,119-47-1,81406-37-3,125116-23-6,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID5034303,DTXSID4034497,-1.5,-0.66,0.03,-0.61,0.23,-0.49,-0.73,-0.24,0.05,0.4,5.99856761674673,0,4,6,316.95837939392,1.05141749601075,1705.09788,6,0,0.917028035246376,1.19596242163169,212.931334250013
DTXSID301014928,NaN,-0.44,[-1.19:0.31],0,0.111,0.355,91-96-3,5124-25-4,119-47-1,83-79-4,3864-99-1,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,UWSMKYBKUPAEJQ-UHFFFAOYSA-N,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID6021248,DTXSID4038893,-1.5,-0.66,0.03,-0.59,0.72,-0.49,-0.73,-0.24,0.6,0.79,4.89830956130754,0,4,5,565.64231011089,3.52593583823646,984.453668000001,6.16992500144231,1,0.981170747027005,0.721344124795873,198.476210561056
DTXSID7024241,NaN,-0.18,[-1.08:0.8],1,0.458,0.38,69806-40-2,112281-77-3,119-12-0,19666-30-9,85-68-7,MFSWTRQUCLNFOM-UHFFFAOYSA-N,LQDARGUHUSPFNL-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,CHNUNORXWHYHNE-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DTXSID6024123,DTXSID8034956,DTXSID2042355,DTXSID3024239,DTXSID3020205,-1.08,1.23,-0.7,0.77,-1.03,0.16,-0.15,-0.29,0.06,-0.4,4.68125627623156,1,0,7,179.68920466345,0.115176584684313,562.81106,5.58496250072116,0,0.924729738669575,0.882712787610589,124.324600083459
DTXSID7028015,NaN,-0.12,[-0.84:0.6],1,0.361,0.457,78-63-7,119-12-0,1582-09-8,84-74-2,85-68-7,DMWVYCCGCQPJEA-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DTXSID9025110,DTXSID2042355,DTXSID4021395,DTXSID2021781,DTXSID3020205,0.77,-0.7,0.62,-0.4,-1.03,0.54,-0.29,-0.56,-0.4,-0.4,3.96468055070338,0,0,6,121.854114511337,0,773.392592000001,5.39231742277876,0,0.734580937037878,1.34480225219319,146.102590510372
DTXSID00866108,NaN,-1.11,[-1.27:-0.95],1,0.494,0.725,616-44-4,109-09-1,108-90-7,760-23-6,96-12-8,QENGPZGAWFQWCZ-UHFFFAOYSA-N,OKDGRDCXVWSXDC-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,XVEASTGLHPVZNA-UHFFFAOYSA-N,WBEJYOJJBDISQU-UHFFFAOYSA-N,DTXSID8060666,DTXSID8024810,DTXSID4020298,DTXSID8022113,DTXSID3020413,-1.27,-0.85,-1.02,-1.28,-1.14,-1,-1,-0.94,-0.92,-1.02,0.602818930041152,0,0,3,25.8116428615873,0,89.335872,3.8073549220576,0,0,0.818326707558465,10.6851267881532
DTXSID20894827,NaN,0.03,[-0.59:0.65],1,0.389,0.527,1241-94-7,85-68-7,61949-76-6,52918-63-5,67375-30-8,CGSLYBDCEGBZCG-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,OWZREIFADZCYQD-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,DTXSID1025300,DTXSID3020205,DTXSID0038338,DTXSID8020381,DTXSID7041201,-0.15,-1.03,0.37,0.51,0.7,-0.31,-0.4,0.15,0.24,0.13,4.63026880565897,0,0,4,223.504579176484,0,989.245664000001,5.58496250072116,0,0.758041254931015,1.15697459045679,142.026748118046
DTXSID4063404,NaN,0.48,[0.07:0.89],1,0.322,0.535,125116-23-6,107534-96-3,2668-47-5,60782-58-3,4821-19-6,XWPZUHJBOLQNMN-UHFFFAOYSA-N,PXMNMQRDXWABCY-UHFFFAOYSA-N,JIEWQZNTUPWNMX-UHFFFAOYSA-N,NOVLNRUYLAGEMC-UHFFFAOYSA-N,AUEZNTKYSSUTGZ-UHFFFAOYSA-N,DTXSID4034497,DTXSID9032113,DTXSID7062582,DTXSID30878375,DTXSID60197465,0.23,0.77,1.16,0.04,0.2,0.4,0.2,0.69,0.83,0.98,4.77655988472391,0,1,1,169.013748724605,4.06506055448377,1340.534676,5.58496250072116,0,0.492929691149314,1.32679838507613,122.629925208818
DTXSID6021583,NaN,-0.91,[-1.12:-0.7],1,0.434,0.64,79-46-9,111-44-4,110-00-9,78-79-5,1634-04-4,FGLBSLMDCBOPQK-UHFFFAOYSA-N,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,RRHGJUQNOFWUDK-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,DTXSID6020981,DTXSID9020168,DTXSID6020646,DTXSID2020761,DTXSID3020833,-1.2,-0.81,-0.84,-0.61,-0.88,-0.37,-0.76,-1.07,-0.28,-0.44,2.79398148148148,0,0,2,10,0,60.466176,3.58496250072116,0,0,1.27514259947839,8.81161264869293
